trade_id,trade_date,entry_ts,split,structure,policy,confidence_score,risk_fraction,margin_fraction,capacity_cap_lots,margin_cap_lots,risk_cap_lots,lots,equity_before,executed,skip_reason,gross_pnl_rupees,net_pnl_rupees,turnover_rupees,base_slippage_rupees,ladder_impact_rupees,volume_impact_rupees,oi_impact_rupees,impact_rupees,slippage_rupees,charges_rupees,brokerage_rupees,stt_rupees,stamp_duty_rupees,exchange_charges_rupees,sebi_charges_rupees,ipft_rupees,gst_rupees,total_cost_rupees,margin_rupees,max_loss_rupees,entry_dte,span_time_slot,equity_after,margin_utilization,max_loss_utilization
903,2021-08-12,2021-08-12 08:08:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.625,0.015,0.5,76,12,2,2,998487.4640134651,True,,1815.0000000000002,1575.7050710631872,6564.933223941221,44.02145263448434,0.7461263158387177,0.6826726308927843,0.12903504853621828,1.5578339952677203,45.57928662975206,193.71564230706093,160.0,2.0835884843278674,0.07193268765856459,2.2996961083466094,0.00656493322394122,0.03282466611970611,29.221035427384244,239.294928936813,79701.40546472128,11200.0,6.0777777777777775,ID2,1000063.1690845282,0.07982213932296947,0.0112169660648328
904,2021-08-26,2021-08-26 05:40:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.06944444444444445,0.0,0.5,76,12,0,0,1000063.1690845282,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000063.1690845282,0.0,0.0
905,2021-09-02,2021-09-02 05:57:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.2222222222222222,0.005,0.5,76,11,1,1,1000063.1690845282,True,,-64.99999999999989,-282.81482739850844,6317.685457122212,24.705551789561966,0.0,0.0,0.0,0.0,24.705551789561966,193.10927560894658,160.0,1.5569949763331625,0.09611086513367663,2.213085215629911,0.006317685457122212,0.031588427285611065,29.205178439107073,217.81482739850853,41772.79693892178,4912.5,7.16875,ID1,999780.3542571297,0.04177015835625782,0.0049121897014735285
908,2021-09-23,2021-09-23 06:04:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.041666666666666664,0.0,0.5,76,11,0,0,999780.3542571297,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999780.3542571297,0.0,0.0
909,2021-09-30,2021-09-30 07:51:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.9861111111111112,0.02,0.5,76,11,5,5,999780.3542571297,True,,3249.9999999999995,2877.5590559438656,37390.817886750054,144.03706023214968,9.765224422518624,2.3661356347644027,1.1167979255950748,13.248157982878102,157.28521821502778,215.15572584110612,160.0,10.120883167133757,0.5144715465744762,13.098003505728542,0.037390817886750055,0.18695408943375028,31.19802271434883,372.4409440561339,217061.08361612135,19737.5,14.089583333333334,ID2,1002657.9133130736,0.21710877063333076,0.01974183621028003
911,2021-10-14,2021-10-14 07:37:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.9583333333333334,0.02,0.5,76,11,4,4,1002657.9133130736,True,,-1590.0000000000007,-1908.5547912949492,25198.787861425186,104.06674133382846,5.2915292203641595,2.8159470170114087,0.708645237496341,8.81612147487191,112.88286280870037,205.67192848624808,160.0,5.873976249654121,0.40352506086350826,8.827135387857242,0.02519878786142518,0.12599393930712594,30.416099060704642,318.5547912949485,177308.43148779217,19260.0,7.099305555555556,ID2,1000749.3585217786,0.17683841032273262,0.01920894429123823
912,2021-10-21,2021-10-21 05:22:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.7777777777777778,0.015,0.5,76,11,5,5,1000749.3585217786,True,,2724.9999999999995,2293.339018552228,61936.54654469309,180.39385170383156,12.230091640937731,5.289596602085116,1.9006079813652292,19.42029622438808,199.81414792821963,231.84683351955204,160.0,16.115433099191215,0.8911704103893195,21.69637225460599,0.06193654654469308,0.30968273272346547,32.77223847609735,431.6609814477717,227271.96131711436,14900.000000000004,13.193055555555556,BOD,1003042.6975403308,0.22710178066246384,0.014888842918679469
913,2021-11-03,2021-11-03 07:52:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.8611111111111112,0.02,0.5,76,11,4,4,1003042.6975403308,True,,3300.000000000001,2989.4262662759334,25872.542713215866,96.13566781074343,4.888254295461531,1.593820615260312,0.6708433782453262,7.152918288967169,103.28858609971061,207.28514762435697,160.0,7.26731353177904,0.34013746948973367,9.06315171243952,0.025872542713215867,0.12936271356607937,30.459309654369385,310.5737337240676,175291.30139742314,17830.0,8.088888888888889,ID2,1006032.1238066067,0.17475956091128908,0.01777591327240891
914,2021-11-18,2021-11-18 06:18:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.6944444444444444,0.015,0.5,76,11,4,4,1006032.1238066067,True,,959.9999999999998,626.654448711378,37098.969318065334,110.00195788784711,5.593319892602397,2.557347718585825,0.7663768195725258,8.917044430760749,118.91900231860785,214.42654897001393,160.0,9.485012578936683,0.5438683248057592,12.995768952118288,0.037098969318065333,0.18549484659032672,31.1793052982448,333.3455512886218,174478.86749882984,14490.0,14.154166666666669,ID1,1006658.7782553182,0.17343269998043379,0.01440311860537116
919,2021-12-23,2021-12-23 05:46:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.9722222222222222,0.02,0.5,76,11,5,5,1006658.7782553182,True,,-3087.5000000000005,-3476.6531035893217,49278.30095541256,152.75427841138648,10.356222265178742,3.2647220712283196,0.965745532001364,14.586689868408426,167.34096827979488,221.81213530952652,160.0,11.505864996783192,0.7879971288553852,17.26218882468102,0.04927830095541255,0.2463915047770628,31.96041455347443,389.1531035893214,212283.52572483808,19212.499999999996,14.176388888888887,ID1,1003182.1251517289,0.21087932704739873,0.019085414457218536
920,2021-12-30,2021-12-30 07:12:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.75,0.015,0.5,76,11,3,3,1003182.1251517289,True,,1215.0000000000007,943.0611071209371,15687.40658959815,67.90189996306958,2.3017593207820193,1.6399807684566028,0.2739936223343932,4.215733711573015,72.11763367464259,199.8212592044211,160.0,4.207572238980877,0.21816786334909186,5.495298528336232,0.01568740658959815,0.07843703294799076,29.806096134217285,271.93889287906364,127766.65877222788,14872.5,14.116666666666667,ID2,1004125.1862588498,0.1273613789249918,0.014825323963732479
922,2022-01-13,2022-01-13 07:09:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.8333333333333334,0.02,0.5,76,11,4,4,1004125.1862588498,True,,2190.0,1879.450785192892,22707.429339967963,97.65600092542272,4.965559369089292,2.5539431056256685,0.5194556001236799,8.038958074838641,105.69495900026138,204.85425580684654,160.0,6.197933595241926,0.3093468644845234,7.954412497790777,0.022707429339967965,0.11353714669983984,30.25631827328951,310.54921480710794,177106.0567178117,18540.0,7.11875,ID2,1006004.6370440427,0.17637846270709534,0.01846383324879637
927,2022-02-10,2022-02-10 07:33:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.4861111111111111,0.01,0.5,76,11,2,2,1006004.6370440427,True,,925.0,678.302694191133,11013.108194,48.64219322889289,0.824443953032083,0.5343869875745353,0.14193143208756556,1.5007623726941837,50.142955601587076,196.55435020727984,160.0,2.9719913095996033,0.1520737672440238,3.8578918003581997,0.011013108194,0.05506554097000001,29.506314680913995,246.69730580886693,85743.2181576969,9500.0,7.102083333333334,ID2,1006682.9397382338,0.08523143432980328,0.009443296432423991
929,2022-02-22,2022-02-22 05:48:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.1388888888888889,0.0,0.5,76,9,0,0,1006682.9397382338,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006682.9397382338,0.0,0.0
939,2022-03-16,2022-03-16 05:39:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.4722222222222222,0.01,0.5,76,10,6,6,1006682.9397382338,True,,-285.00000000000085,-1641.4759185976995,231460.34643859998,876.0915495720224,74.2450465739002,48.39539054065475,10.597308194623137,133.23774530917808,1009.3292948812004,347.1466237164982,160.0,57.5415042859297,3.491320136002218,81.08055935744159,0.23146034643859997,1.157301732193,43.64447785849317,1356.4759185976986,287747.5451686471,8954.999999999998,8.18125,ID1,1005041.4638196361,0.2858373116400181,0.008895551564953065
940,2022-03-21,2022-03-21 05:47:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.2638888888888889,0.005,0.5,76,9,4,4,1005041.4638196361,True,,-69.99999999999886,-1375.5052791983287,239391.46012073968,855.0113420756333,43.4751529868966,45.51634342702187,8.855766404529078,97.84726281844755,952.8586048940807,352.646674304249,160.0,59.592150378961406,3.6062147808845064,83.85882848029512,0.23939146012073967,1.1969573006036986,44.15313190338352,1305.5052791983298,213806.5159287569,4120.00000000001,17.175694444444446,ID1,1003665.9585404379,0.21273402503832065,0.004099333359185051
941,2022-03-22,2022-03-22 06:01:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.1111111111111111,0.0,0.5,76,9,0,0,1003665.9585404379,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003665.9585404379,0.0,0.0
944,2022-04-13,2022-04-13 06:10:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.8055555555555556,0.02,0.5,76,11,5,5,1003665.9585404379,True,,-1075.0000000000005,-1465.0150706962716,46834.633772805006,154.53506493871933,10.476953555167412,3.3802700314806473,1.0131670875438759,14.870390674191935,169.40545561291128,220.60961508335978,160.0,11.397557079298025,0.7211855884262687,16.406172210613594,0.046834633772805,0.23417316886402506,31.803692402385074,390.0150706962711,214870.4390635883,19599.999999999996,8.159722222222221,ID1,1002200.9434697416,0.21408561009288346,0.019528409659826388
945,2022-04-21,2022-04-21 07:05:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.013888888888888888,0.0,0.5,76,11,0,0,1002200.9434697416,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002200.9434697416,0.0,0.0
946,2022-04-27,2022-04-27 05:38:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.16666666666666666,0.0,0.5,76,11,0,0,1002200.9434697416,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002200.9434697416,0.0,0.0
947,2022-04-28,2022-04-28 08:09:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.4166666666666667,0.01,0.5,76,11,1,1,1002200.9434697416,True,,-385.0000000000001,-604.6206958606865,5528.0043600258305,27.1284639091951,0.0,0.0,0.0,0.0,27.128463909195098,192.49223195149125,160.0,1.2789689740291585,0.0891019923590254,1.9364599273170482,0.00552800436002583,0.02764002180012915,29.154533031625892,219.62069586068637,41894.58237699774,5122.5,14.077083333333333,ID2,1001596.3227738809,0.04180257726754238,0.005111250426751028
950,2022-05-17,2022-05-17 08:21:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.19444444444444445,0.0,0.5,76,10,0,0,1001596.3227738809,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001596.3227738809,0.0,0.0
952,2022-05-23,2022-05-23 06:43:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.08333333333333333,0.0,0.5,76,10,0,0,1001596.3227738809,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001596.3227738809,0.0,0.0
954,2022-05-26,2022-05-26 07:43:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.8472222222222222,0.02,0.5,76,12,5,5,1001596.3227738809,True,,6074.999999999999,5663.842301363984,39192.926862728076,178.41003490688604,12.095595586907528,2.4863862383622686,1.1195084810576268,15.701490306327424,194.11152521321344,217.04617342280204,160.0,11.268453834378715,0.49968057581911923,13.729282280013642,0.03919292686272807,0.19596463431364036,31.313599171414204,411.15769863601554,200994.00453062993,18825.0,14.095138888888888,ID2,1007260.1650752448,0.2006736645897272,0.018794997118065405
955,2022-05-30,2022-05-30 08:25:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.3611111111111111,0.005,0.5,76,10,3,3,1007260.1650752448,True,,29.99999999999936,-607.770011007502,123884.70110119329,341.925220187133,11.590685430072305,8.309551464415017,2.3082891416481286,22.20852603613545,364.1337462232684,273.6362647842328,160.0,30.887641838742507,1.8632825227112488,43.39681079574801,0.12388470110119329,0.6194235055059666,36.74522142042393,637.7700110075014,144994.16675032294,3960.0000000000027,10.06597222222222,ID2,1006652.3950642373,0.1439490727199477,0.003931456973386991
957,2022-06-07,2022-06-07 05:47:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.1527777777777778,0.0,0.5,76,10,0,0,1006652.3950642373,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006652.3950642373,0.0,0.0
959,2022-06-13,2022-06-13 05:16:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.05555555555555555,0.0,0.5,76,10,0,0,1006652.3950642373,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006652.3950642373,0.0,0.0
960,2022-06-14,2022-06-14 05:25:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.09722222222222222,0.0,0.5,76,10,0,0,1006652.3950642373,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006652.3950642373,0.0,0.0
962,2022-06-16,2022-06-16 06:40:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.9166666666666666,0.02,0.5,76,12,5,5,1006652.3950642373,True,,-1399.9999999999995,-1876.542817640851,61961.498579377454,224.85169706036356,15.24418285155007,3.616487916147449,1.946661867511822,20.80733263520934,245.65902969557285,230.88378794527853,160.0,15.07895988742047,0.9541073641360954,21.705112952355922,0.06196149857937745,0.30980749289688725,32.77383874988979,476.54281764085135,199023.96028541142,17262.5,7.138888888888889,ID1,1004775.8522465965,0.1977087237473976,0.017148421922642355
963,2022-06-23,2022-06-23 05:03:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.375,0.005,0.5,76,12,1,1,1004775.8522465965,True,,140.00000000000003,-96.275696058449,11504.036762511001,39.566836330711794,0.0,0.0,0.0,0.0,39.5668363307118,196.7088597277372,160.0,2.9011174815450724,0.17105405398262574,4.029864077907604,0.011504036762511001,0.057520183812555026,29.537799893726877,236.27569605844903,39654.49623086796,3425.0,14.20625,BOD,1004679.5765505381,0.03946601238694556,0.003408720454758124
968,2022-07-27,2022-07-27 06:08:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.3194444444444444,0.005,0.5,76,11,2,2,1004679.5765505381,True,,-39.99999999999808,-368.3249895711376,44220.38204529307,105.18456737098721,1.7827892774743594,1.9098355646092455,0.3727177400743201,4.065342582157925,109.24990995314513,219.07507961799442,160.0,11.01778303383498,0.6655444793286931,15.49039983046616,0.044220382045293063,0.22110191022646536,31.636029982092822,328.32498957113955,86956.95373360705,4289.999999999999,15.161111111111111,ID1,1004311.251560967,0.08655192736391101,0.004270018123319739
969,2022-07-28,2022-07-28 06:19:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.6388888888888888,0.015,0.5,76,12,3,3,1004311.251560967,True,,899.9999999999997,618.1915019191416,20591.94259862089,74.79799668541644,2.5355253113700487,1.079704958441102,0.28784829517120275,3.9030785649823536,78.70107525039879,203.10742283045926,160.0,5.353310380842622,0.29655965510806925,7.213357492296897,0.020591942598620884,0.10295971299310444,30.120643646619953,281.80849808085804,125411.69011674522,13522.5,14.153472222222222,ID1,1004929.4430628861,0.12487332977881317,0.013464451363043516
971,2022-08-10,2022-08-10 08:11:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.4027777777777778,0.01,0.5,76,11,4,4,1004929.4430628861,True,,-259.99999999999943,-766.1287675846543,89579.79425048687,237.27146208179624,12.064650614328624,5.591941768927483,1.1209479428801117,18.77754032613622,256.04900240793245,250.07976517672233,160.0,22.265936312019733,1.3514376487934219,31.37980192594555,0.08957979425048686,0.4478989712524343,34.54511052446072,506.12876758465484,182258.12925466726,8489.999999999993,8.075694444444444,ID2,1004163.3142953014,0.18136410522431273,0.008448354318412291
975,2022-08-25,2022-08-25 07:04:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.3333333333333333,0.005,0.5,76,11,1,1,1004163.3142953014,True,,422.5000000000001,204.39160433453065,5971.917725368356,25.12165630052991,0.0,0.0,0.0,0.0,25.121656300529914,192.98673936493952,160.0,1.5923240172669566,0.08361809072503329,2.091962779196535,0.005971917725368355,0.02985958862684178,29.183002971398775,218.10839566546946,43124.3932260276,4642.5,14.122222222222222,ID2,1004367.705899636,0.042945597207254375,0.004623251949069658
985,2022-10-06,2022-10-06 05:00:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.5138888888888888,0.01,0.5,76,11,2,2,1004367.705899636,True,,214.99999999999986,-56.47592703051495,19474.631461268382,67.4849610264736,1.1438128987537897,0.49465728389925845,0.16968016153725032,1.8081503441902984,69.2931113706639,202.18281565985092,160.0,4.90508458747443,0.2899338685895857,6.821963400882314,0.01947463146126838,0.09737315730634191,30.048986014136986,271.4759270305148,85694.99895665114,7375.0,7.208333333333333,BOD,1004311.2299726055,0.08532233608595777,0.007342928248966385
989,2022-11-02,2022-11-02 08:25:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.4583333333333333,0.01,0.5,76,10,4,4,1004311.2299726055,True,,-140.000000000002,-594.5783126773697,89721.74087253897,187.5563377276928,9.536762935306417,5.889428669058466,1.3783764249348684,16.80456802929975,204.36090575699262,250.217406920375,160.0,22.344344991695497,1.3509915266744397,31.4295258276504,0.08972174087253897,0.4486087043626949,34.554214129119416,454.57831267736765,187039.2733771791,8209.999999999996,8.065972222222221,ID2,1003716.6516599281,0.1862363655759191,0.008174756743707766
990,2022-11-03,2022-11-03 05:34:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.5555555555555556,0.01,0.5,76,11,2,2,1003716.6516599281,True,,1129.9999999999993,876.5209055019466,16126.961000614316,51.80864240168837,0.8781125830794639,0.5436406981907769,0.14172387669556352,1.5634771579658042,53.37211955965417,200.10697493839854,160.0,4.300897220263665,0.22575499680260958,5.649274438515196,0.016126961000614316,0.08063480500307159,29.834286516813396,253.47909449805275,88515.16240165797,7730.0,7.184722222222222,ID1,1004593.17256543,0.08818740055300789,0.007701376665631947
991,2022-11-10,2022-11-10 08:11:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.6666666666666666,0.015,0.5,76,11,2,2,1004593.17256543,True,,1380.0,1140.3729941177514,7630.655882435795,43.897191896195366,0.7440202016304298,0.5379308916600858,0.10372354315901586,1.3856746364495314,45.28286653264489,194.34413934960367,160.0,2.2415239338878608,0.09442824043980225,2.6730187556172593,0.007630655882435795,0.038153279412178984,29.289384484364138,239.62700588224857,87313.9941162085,10700.0,7.075694444444444,ID2,1005733.5455595478,0.08691477953531648,0.01065107776183209
992,2022-11-17,2022-11-17 08:21:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.5833333333333334,0.01,0.5,76,11,1,1,1005733.5455595478,True,,655.0,441.8940403750726,3254.996320783023,21.926102110783784,0.0,0.0,0.0,0.0,21.92610211078378,191.17985751414358,160.0,0.9720175546680598,0.0393288363434071,1.140225211170293,0.003254996320783023,0.016274981603915117,29.0087559340371,213.10595962492738,44884.095435857496,5627.5,14.06875,ID2,1006175.4395999229,0.04462821751747961,0.005595418413600887
995,2022-12-08,2022-12-08 07:49:00+00:00,discovery_2021_2023,short_iron_fly,gate_cushion_only,0.3472222222222222,0.005,0.5,76,11,0,0,1006175.4395999229,False,confidence_switch_or_cap_below_one_lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006175.4395999229,0.0,0.0
