profile,config_id,trade_id,trade_date,entry_ts,split,confidence_score,risk_fraction,drawdown_before,losing_streak_before,margin_cap_lots,risk_cap_lots,lots,gross_pnl_rupees,total_cost_rupees,net_pnl_rupees,turnover_rupees,margin_rupees,equity_before,equity_after,margin_utilization
low_margin_max_return_dd_1.0%,5544,1106,2025-09-23,2025-09-23 08:19:00+00:00,confirmation_2025_2026,0.6666666666666666,0.04,-0.004846330189174797,0,4,5,4,944.9999999999999,360.23958064801104,584.7604193519888,33824.828753421316,350055.3427659197,1099772.9202476204,1100357.6806669724,0.3182978379637704
low_margin_max_return_dd_1.0%,5544,1110,2025-10-20,2025-10-20 07:30:00+00:00,confirmation_2025_2026,0.4861111111111111,0.04,-0.004317196886686192,0,4,6,4,374.9999999999999,371.6061069534616,3.393893046538267,42858.05578822616,358429.6460297942,1100357.6806669724,1100361.074560019,0.32573921400951655
low_margin_max_return_dd_1.0%,5544,1111,2025-10-28,2025-10-28 05:05:00+00:00,confirmation_2025_2026,0.125,0.0,-0.004314125848058015,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1100361.074560019,1100361.074560019,0.0
low_margin_max_return_dd_1.0%,5544,1115,2025-11-25,2025-11-25 06:28:00+00:00,confirmation_2025_2026,0.5277777777777778,0.04,-0.004314125848058015,0,4,7,4,2459.999999999999,377.33522127130163,2082.6647787286975,50488.994917716205,361271.7940934526,1100361.074560019,1102443.7393387477,0.32832113244091965
low_margin_max_return_dd_1.0%,5544,1116,2025-12-02,2025-12-02 06:01:00+00:00,confirmation_2025_2026,0.5694444444444444,0.04,-0.0024295809030243642,0,4,7,4,2054.999999999998,380.6815158348354,1674.3184841651628,50563.429934110194,362644.5669634365,1102443.7393387477,1104118.057822913,0.32894609858363644
low_margin_max_return_dd_1.0%,5544,1117,2025-12-09,2025-12-09 05:03:00+00:00,confirmation_2025_2026,0.4861111111111111,0.04,-0.0009145370669076947,0,4,8,4,-1575.0000000000002,416.3023151408406,-1991.3023151408408,74847.04907565974,362566.63757645927,1104118.057822913,1102126.755507772,0.3283766939663716
low_margin_max_return_dd_1.0%,5544,1118,2026-01-20,2026-01-20 07:13:00+00:00,confirmation_2025_2026,0.8472222222222222,0.04,-0.002716410681116166,0,5,7,5,3753.75,393.8769226494585,3359.8730773505413,48469.15241885475,382050.2775257579,1102126.755507772,1105486.6285851225,0.3466482195595911
low_margin_max_return_dd_1.0%,5544,1121,2026-02-10,2026-02-10 05:32:00+00:00,confirmation_2025_2026,0.5694444444444444,0.04,0.0,0,4,7,4,2859.999999999999,348.21856635996846,2511.7814336400306,39727.968123207196,312135.5269277083,1105486.6285851225,1107998.4100187626,0.2823512459189133
low_margin_max_return_dd_1.0%,5544,1123,2026-03-02,2026-03-02 05:31:00+00:00,confirmation_2025_2026,0.1111111111111111,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1107998.4100187626,1107998.4100187626,0.0
low_margin_max_return_dd_1.0%,5544,1125,2026-03-06,2026-03-06 08:02:00+00:00,confirmation_2025_2026,0.6111111111111112,0.04,0.0,0,4,28,4,-260.0,1544.0361761331228,-1804.0361761331228,373594.77185369807,370313.00961924065,1107998.4100187626,1106194.3738426294,0.33421799731009527
low_margin_max_return_dd_1.0%,5544,1138,2026-04-20,2026-04-20 05:35:00+00:00,confirmation_2025_2026,0.0694444444444444,0.0,-0.0016281938311649702,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1106194.3738426294,1106194.3738426294,0.0
low_margin_max_return_dd_1.0%,5544,1140,2026-04-27,2026-04-27 08:39:00+00:00,confirmation_2025_2026,0.6527777777777778,0.04,-0.0016281938311649702,0,4,15,4,585.0000000000018,715.4222308595703,-130.42223085956846,140749.05969433635,310047.21781007707,1106194.3738426294,1106063.9516117699,0.28028276507414723
low_margin_max_return_dd_1.0%,5544,1143,2026-05-05,2026-05-05 07:22:00+00:00,confirmation_2025_2026,0.4861111111111111,0.04,-0.0017459035947172685,1,5,8,5,81.2500000000013,467.41572958002985,-386.16572958002854,55433.94895626945,363392.05106813746,1106063.9516117699,1105677.7858821899,0.3285452441864669
low_margin_max_return_dd_1.0%,5544,1146,2026-05-18,2026-05-18 07:22:00+00:00,confirmation_2025_2026,0.2083333333333333,0.04,-0.0020944291215484467,2,4,19,4,-390.0000000000074,1004.013264144471,-1394.0132641444784,204568.7795520206,320494.500012908,1105677.7858821899,1104283.7726180453,0.28986247540208493
low_margin_max_return_dd_1.0%,5544,1148,2026-05-25,2026-05-25 07:14:00+00:00,confirmation_2025_2026,0.3194444444444444,0.04,-0.0033525656419076677,0,5,15,5,1153.7500000000014,767.9730654959983,385.77693450400307,164723.8117145018,385824.67299276474,1104283.7726180453,1104669.5495525494,0.34938906335465597
low_margin_max_return_dd_1.0%,5544,1150,2026-06-08,2026-06-08 05:40:00+00:00,confirmation_2025_2026,0.2638888888888889,0.04,-0.0030043910136628993,0,4,19,4,169.00000000000148,812.2390922241841,-643.2390922241826,181595.86486499372,311571.92823445064,1104669.5495525494,1104026.310460325,0.282049892984426
low_margin_max_return_dd_1.0%,5544,1152,2026-06-16,2026-06-16 08:12:00+00:00,confirmation_2025_2026,0.8055555555555556,0.04,-0.003584932543693964,0,5,6,5,975.0000000000013,385.12373369417423,589.876266305827,33607.27074647179,361304.8683219146,1104026.310460325,1104616.186726631,0.3272611031989519
low_margin_max_return_dd_1.0%,5544,1154,2026-06-22,2026-06-22 05:00:00+00:00,confirmation_2025_2026,0.4861111111111111,0.04,-0.0030525524780079527,0,5,13,5,650.0000000000023,573.7575456216377,76.24245437836453,131848.2566643588,380188.68418665463,1104616.186726631,1104692.4291810093,0.3441817065104653
low_margin_max_return_dd_1.0%,5544,1156,2026-06-30,2026-06-30 07:03:00+00:00,confirmation_2025_2026,0.4027777777777778,0.04,-0.0029837414998612477,0,5,8,5,1104.999999999999,440.5744178853013,664.4255821146978,61753.53324291361,364745.9879175204,1104692.4291810093,1105356.854763124,0.33017877038220833
max_margin_efficiency_dd_1.5%,5628,886,2021-03-31,2021-03-31 06:12:00+00:00,discovery_2021_2023,0.3888888888888889,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0
max_margin_efficiency_dd_1.5%,5628,888,2021-04-15,2021-04-15 06:08:00+00:00,discovery_2021_2023,0.2361111111111111,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0
max_margin_efficiency_dd_1.5%,5628,890,2021-04-28,2021-04-28 06:10:00+00:00,discovery_2021_2023,0.2777777777777778,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0
max_margin_efficiency_dd_1.5%,5628,891,2021-04-29,2021-04-29 06:49:00+00:00,discovery_2021_2023,0.0694444444444444,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0
max_margin_efficiency_dd_1.5%,5628,894,2021-05-12,2021-05-12 07:23:00+00:00,discovery_2021_2023,0.5277777777777778,0.04,0.0,0,6,5,5,5662.499999999999,504.3504757930705,5158.149524206929,40230.42924774802,280159.54749865993,1000000.0,1005158.1495242069,0.28015954749865996
max_margin_efficiency_dd_1.5%,5628,896,2021-06-03,2021-06-03 07:57:00+00:00,discovery_2021_2023,0.9722222222222222,0.04,0.0,0,5,5,5,-7106.25,553.5855979181779,-7659.835597918178,49565.78284622738,293413.6469001069,1005158.1495242069,997498.3139262887,0.29190794208751597
max_margin_efficiency_dd_1.5%,5628,898,2021-06-17,2021-06-17 05:41:00+00:00,discovery_2021_2023,0.375,0.0,-0.007620527776195152,0,5,0,0,0.0,0.0,0.0,0.0,0.0,997498.3139262887,997498.3139262887,0.0
max_margin_efficiency_dd_1.5%,5628,900,2021-07-08,2021-07-08 08:32:00+00:00,discovery_2021_2023,0.7916666666666666,0.04,-0.007620527776195152,0,5,4,4,6989.999999999999,370.7637544954091,6619.2362455045895,19746.216778066027,233230.3404867786,997498.3139262887,1004117.5501717933,0.23381527289881054
max_margin_efficiency_dd_1.5%,5628,901,2021-07-15,2021-07-15 05:17:00+00:00,discovery_2021_2023,0.9583333333333334,0.04,-0.0010352593299931545,0,5,5,5,599.9999999999999,445.34165985087543,154.65834014912446,48927.98962007767,293261.4147425243,1004117.5501717933,1004272.2085119424,0.292058847783659
max_margin_efficiency_dd_1.5%,5628,902,2021-07-29,2021-07-29 08:29:00+00:00,discovery_2021_2023,0.7638888888888888,0.04,-0.000881394646885969,0,9,6,6,2744.9999999999995,353.14353677241746,2391.856463227582,17924.9563991319,233899.34187171242,1004272.2085119424,1006664.06497517,0.23290432602758915
max_margin_efficiency_dd_1.5%,5628,903,2021-08-12,2021-08-12 08:08:00+00:00,discovery_2021_2023,0.9027777777777778,0.04,0.0,0,8,6,6,5445.000000000001,352.2453358082605,5092.754664191741,19694.605663074635,239104.21639416384,1006664.06497517,1011756.8196393617,0.237521358627281
max_margin_efficiency_dd_1.5%,5628,904,2021-08-26,2021-08-26 05:40:00+00:00,discovery_2021_2023,0.2222222222222222,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1011756.8196393617,1011756.8196393617,0.0
max_margin_efficiency_dd_1.5%,5628,905,2021-09-02,2021-09-02 05:57:00+00:00,discovery_2021_2023,0.4166666666666667,0.04,0.0,0,8,7,7,-454.9999999999992,417.24483799119076,-872.24483799119,44226.34528402968,292409.5785724525,1011756.8196393617,1010884.5748013705,0.28901171990783436
max_margin_efficiency_dd_1.5%,5628,908,2021-09-23,2021-09-23 06:04:00+00:00,discovery_2021_2023,0.2638888888888889,0.0,-0.0008621091759006827,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1010884.5748013705,1010884.5748013705,0.0
max_margin_efficiency_dd_1.5%,5628,909,2021-09-30,2021-09-30 07:51:00+00:00,discovery_2021_2023,0.8055555555555556,0.04,-0.0008621091759006827,0,8,9,8,5199.999999999999,496.13936657010856,4703.86063342989,59824.54453162666,347297.7337857942,1010884.5748013705,1015588.4354348003,0.3435582483331838
max_margin_efficiency_dd_1.5%,5628,911,2021-10-14,2021-10-14 07:37:00+00:00,discovery_2021_2023,1.0,0.04,0.0,0,8,7,7,-2782.5000000000014,427.6838666419766,-3210.183866641978,44098.89698901151,310289.7551036363,1015588.4354348003,1012378.2515681584,0.3055270661592292
max_margin_efficiency_dd_1.5%,5628,912,2021-10-21,2021-10-21 05:22:00+00:00,discovery_2021_2023,0.5,0.04,-0.003160910221735258,0,7,12,7,3814.999999999999,539.6256736259577,3275.3743263740416,86710.33752011642,318180.7458439601,1012378.2515681584,1015653.6258945324,0.31429038044930635
max_margin_efficiency_dd_1.5%,5628,913,2021-11-03,2021-11-03 07:52:00+00:00,discovery_2021_2023,0.75,0.04,0.0,0,8,8,8,6600.000000000002,447.76770338687857,6152.232296613123,51743.89078912501,350582.6027948463,1015653.6258945324,1021805.8581911456,0.3451792952406114
max_margin_efficiency_dd_1.5%,5628,914,2021-11-18,2021-11-18 06:18:00+00:00,discovery_2021_2023,0.4027777777777778,0.04,0.0,0,8,10,8,1919.9999999999995,496.30875969483384,1423.6912403051656,74197.60236897704,348957.7349976597,1021805.8581911456,1023229.5494314508,0.3415107989451176
max_margin_efficiency_dd_1.5%,5628,919,2021-12-23,2021-12-23 05:46:00+00:00,discovery_2021_2023,0.6805555555555556,0.04,0.0,0,8,9,8,-4940.000000000001,523.9755089815234,-5463.975508981524,78846.80838340057,339653.6411597409,1023229.5494314508,1017765.5739224693,0.3319427603986483
max_margin_efficiency_dd_1.5%,5628,920,2021-12-30,2021-12-30 07:12:00+00:00,discovery_2021_2023,0.7777777777777778,0.04,-0.005339931310640478,0,8,7,7,2835.000000000002,396.7974597754094,2438.2025402245927,36602.728476808814,298122.20380186505,1017765.5739224693,1020203.7764626939,0.2929183413552709
max_margin_efficiency_dd_1.5%,5628,922,2022-01-13,2022-01-13 07:09:00+00:00,discovery_2021_2023,0.8472222222222222,0.04,-0.0029570813024683007,0,8,8,8,4380.0,448.778408965595,3931.221591034405,45414.52419319479,354212.1134356234,1020203.7764626939,1024134.9980537284,0.3471974144849443
max_margin_efficiency_dd_1.5%,5628,927,2022-02-10,2022-02-10 07:33:00+00:00,discovery_2021_2023,0.6388888888888888,0.04,0.0,0,8,8,8,3700.0,444.6216292555331,3255.378370744467,44051.32337170547,342972.8726307876,1024134.9980537284,1027390.3764244728,0.33489029598888337
max_margin_efficiency_dd_1.5%,5628,929,2022-02-22,2022-02-22 05:48:00+00:00,discovery_2021_2023,0.0277777777777777,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1027390.3764244728,1027390.3764244728,0.0
max_margin_efficiency_dd_1.5%,5628,939,2022-03-16,2022-03-16 05:39:00+00:00,discovery_2021_2023,0.25,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1027390.3764244728,1027390.3764244728,0.0
max_margin_efficiency_dd_1.5%,5628,940,2022-03-21,2022-03-21 05:47:00+00:00,discovery_2021_2023,0.0972222222222222,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,1027390.3764244728,1027390.3764244728,0.0
max_margin_efficiency_dd_1.5%,5628,941,2022-03-22,2022-03-22 06:01:00+00:00,discovery_2021_2023,0.0138888888888888,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,1027390.3764244728,1027390.3764244728,0.0
max_margin_efficiency_dd_1.5%,5628,944,2022-04-13,2022-04-13 06:10:00+00:00,discovery_2021_2023,0.5555555555555556,0.04,0.0,0,8,9,8,-1720.000000000001,525.583466621506,-2245.583466621507,74936.64374958148,343792.7025017413,1027390.3764244728,1025144.7929578513,0.33462713919728326
max_margin_efficiency_dd_1.5%,5628,945,2022-04-21,2022-04-21 07:05:00+00:00,discovery_2021_2023,0.0833333333333333,0.0,-0.0021857158857536696,0,8,0,0,0.0,0.0,0.0,0.0,0.0,1025144.7929578513,1025144.7929578513,0.0
max_margin_efficiency_dd_1.5%,5628,946,2022-04-27,2022-04-27 05:38:00+00:00,discovery_2021_2023,0.1527777777777778,0.0,-0.0021857158857536696,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1025144.7929578513,1025144.7929578513,0.0
max_margin_efficiency_dd_1.5%,5628,947,2022-04-28,2022-04-28 08:09:00+00:00,discovery_2021_2023,0.4444444444444444,0.04,-0.0021857158857536696,0,8,7,7,-2695.000000000001,430.9595879088328,-3125.959587908834,38698.829797134465,293262.0766389842,1025144.7929578513,1022018.8333699425,0.2860689325581363
max_margin_efficiency_dd_1.5%,5628,950,2022-05-17,2022-05-17 08:21:00+00:00,discovery_2021_2023,0.1805555555555555,0.0,-0.005228336937731837,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1022018.8333699425,1022018.8333699425,0.0
