trade_id,trade_date,signal_ts,entry_ts,exit_ts,entry_time,execution_entry_time,signal_vrp_var_act365,vrp_tod_percentile,next_short_iron_condor__pnl_points,next_short_iron_condor__return_on_max_loss,next_long_iron_condor__pnl_points,next_long_iron_condor__return_on_max_loss,leg,entry_offset,option_type,short_weight,strike,entry_close,entry_volume,entry_open_interest,entry_india_vix,entry_minutes_to_expiry,entry_dte,lot_size,entry_spot,entry_atm_iv,actual_expiry_date,span_join_status,span_enrichment_status,span_time_slot,span_date,span_source_status,span_timing_source,span_timing_confidence,span_reference_ts_ist,span_bod_open_time_assumption,span_slot_publication_times_proven,span_intraday_asof_join_performed,span_price,span_s1,span_s2,span_s3,span_s4,span_s5,span_s6,span_s7,span_s8,span_s9,span_s10,span_s11,span_s12,span_s13,span_s14,span_s15,span_s16,exit_close,exit_volume,exit_open_interest,exit_india_vix,exit_minutes_to_expiry,exit_dte,exit_spot,exit_atm_iv,exit_observed_offset,entry_turnover_ratio,entry_vix_multiplier,entry_time_multiplier,entry_stale_multiplier,entry_depth_multiplier,entry_base_spread,entry_time_penalty,entry_stale_penalty,entry_depth_penalty,entry_slippage_per_unit,entry_is_executable_proxy,exit_turnover_ratio,exit_vix_multiplier,exit_time_multiplier,exit_stale_multiplier,exit_depth_multiplier,exit_base_spread,exit_time_penalty,exit_stale_penalty,exit_depth_penalty,exit_slippage_per_unit,exit_is_executable_proxy,entry_vix_fallback,exit_vix_fallback,entry_volatility_proxy,exit_volatility_proxy,entry_volatility_source,exit_volatility_source,primary_entry_side,primary_exit_side,inverse_entry_side,inverse_exit_side
128,2022-01-28,2022-01-28 11:19:00+05:30,2022-01-28 11:20:00+05:30,2022-01-28 12:20:00+05:30,11:19,11:20,0.014734309209429662,0.7811320754716982,-1.3500000000000227,-0.08571428571428716,1.3500000000000227,0.016023738872403832,p_m3,-3,PUT,1,17150.0,170.0,15850.0,276050.0,20.61,18970.0,13.17361111111111,50,17313.8008,0.2699260124094198,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-01-28,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-28 11:00:00+05:30,False,False,False,227.75,-40.58,78.05,115.27,182.42,-335.71,-229.61,177.22,199.26,-768.3,-722.78,195.63,200.51,-1287.98,-1278.17,70.19,-1038.01,150.25,7700.0,292350.0,20.9,18910.0,13.131944444444445,17363.0,0.2690926337467828,-4,0.05741692658240687,1.6105718313692188,1.002561318549429,1.0,1.1198731748090256,0.43780174092109475,0.0011213497199935585,0.0,0.052615104372136956,0.49153819501322527,True,0.02633820305044279,1.6446842768052385,1.0025653787663231,1.0,1.119326756343517,0.3951349863313893,0.0010136709037659175,0.0,0.04727113429771079,0.44341979153286604,True,False,False,20.61,20.9,india_vix,india_vix,BUY,SELL,SELL,BUY
128,2022-01-28,2022-01-28 11:19:00+05:30,2022-01-28 11:20:00+05:30,2022-01-28 12:20:00+05:30,11:19,11:20,0.014734309209429662,0.7811320754716982,-1.3500000000000227,-0.08571428571428716,1.3500000000000227,0.016023738872403832,p_m1,-1,PUT,-1,17250.0,210.25,27750.0,394200.0,20.61,18970.0,13.17361111111111,50,17313.8008,0.2699260124094198,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-01-28,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-28 11:00:00+05:30,False,False,False,264.0,-41.93,81.38,136.7,215.23,-363.09,-265.94,211.96,240.33,-814.81,-777.72,235.74,242.51,-1343.14,-1335.87,84.91,-1058.24,187.4,9350.0,413900.0,20.9,18910.0,13.131944444444445,17363.0,0.2690926337467828,-2,0.07039555962567319,1.6105718313692188,1.002561318549429,1.0,1.1165585358125267,0.5414577413450599,0.0013868457566390546,0.0,0.06327317024632961,0.6061177573480285,True,0.0225899430056946,1.6446842768052385,1.0025653787663231,1.0,1.116119046751327,0.4928339197238094,0.0012643056729832458,0.0,0.05737421493459777,0.5514724403313904,True,False,False,20.61,20.9,india_vix,india_vix,SELL,BUY,BUY,SELL
128,2022-01-28,2022-01-28 11:19:00+05:30,2022-01-28 11:20:00+05:30,2022-01-28 12:20:00+05:30,11:19,11:20,0.014734309209429662,0.7811320754716982,-1.3500000000000227,-0.08571428571428716,1.3500000000000227,0.016023738872403832,c_p1,1,CALL,-1,17350.0,227.0,52450.0,666200.0,20.61,18970.0,13.17361111111111,50,17313.8008,0.2699260124094198,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-01-28,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-28 11:00:00+05:30,False,False,False,307.2,-38.67,86.66,-398.7,-308.79,177.42,264.56,-870.98,-835.12,271.08,300.81,-1403.26,-1394.03,298.17,303.49,-1078.58,106.24,250.9,56200.0,813050.0,20.9,18910.0,13.131944444444445,17363.0,0.2690926337467828,0,0.07872999290004068,1.6105718313692188,1.002561318549429,1.0,1.111997402479823,0.5845940893475794,0.0014973316849326013,0.0,0.06564071677134964,0.6517321378038616,True,0.06912235517821146,1.6446842768052385,1.0025653787663231,1.0,1.1103579806390214,0.6598294047956446,0.0016927123444583358,0.0,0.07300424499563185,0.7345263621357347,True,False,False,20.61,20.9,india_vix,india_vix,SELL,BUY,BUY,SELL
128,2022-01-28,2022-01-28 11:19:00+05:30,2022-01-28 11:20:00+05:30,2022-01-28 12:20:00+05:30,11:19,11:20,0.014734309209429662,0.7811320754716982,-1.3500000000000227,-0.08571428571428716,1.3500000000000227,0.016023738872403832,c_p3,3,CALL,1,17450.0,183.0,9100.0,330050.0,20.61,18970.0,13.17361111111111,50,17313.8008,0.2699260124094198,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-01-28,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-28 11:00:00+05:30,False,False,False,262.0,-38.73,85.84,-373.95,-273.16,152.99,229.61,-829.44,-784.9,231.35,254.82,-1353.88,-1341.46,252.54,256.39,-1060.12,89.75,202.45,12250.0,368900.0,20.9,18910.0,13.131944444444445,17363.0,0.2690926337467828,2,0.027571496526294422,1.6105718313692188,1.002561318549429,1.0,1.1181877475750368,0.4712806975797667,0.0012070999926989123,0.0,0.05584226855177965,0.5283300661242453,True,0.03320674110398183,1.6446842768052385,1.0025653787663231,1.0,1.1171617080357628,0.5324131646109136,0.0013658414274037023,0.0,0.06253846006108099,0.5963174660993983,True,False,False,20.61,20.9,india_vix,india_vix,BUY,SELL,SELL,BUY
129,2022-01-31,2022-01-31 10:20:00+05:30,2022-01-31 10:21:00+05:30,2022-01-31 11:21:00+05:30,10:20,10:21,0.005242472136212567,0.8947368421052632,-0.700000000000017,-0.046822742474917474,0.700000000000017,0.008230452674897321,p_m3,-3,PUT,1,17200.0,171.8,39500.0,1649850.0,21.79,14709.0,10.214583333333334,50,17348.6504,0.3567546086406915,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-01-31,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-31 09:15:00+05:30,True,False,False,363.8,-30.91,75.41,184.18,262.87,-406.97,-350.07,270.57,297.04,-900.76,-888.37,294.29,299.32,-1442.65,-1441.42,104.78,-1085.67,181.15,59850.0,1681100.0,21.76,14649.0,10.172916666666667,17329.3496,0.36171855507792655,-3,0.02394155593444499,1.7508500656242085,1.0029087452440106,1.0,1.1049030097369812,0.4809728699975082,0.0013990275481033931,0.0,0.05060226386507338,0.532974161410685,True,0.035601668192452446,1.7472355117812912,1.0029146960383732,1.0,1.104765695406552,0.5061022290217303,0.0014751341619415603,0.0,0.05317669542656134,0.5607540586102332,True,False,False,21.79,21.76,india_vix,india_vix,BUY,SELL,SELL,BUY
129,2022-01-31,2022-01-31 10:20:00+05:30,2022-01-31 10:21:00+05:30,2022-01-31 11:21:00+05:30,10:20,10:21,0.005242472136212567,0.8947368421052632,-0.700000000000017,-0.046822742474917474,0.700000000000017,0.008230452674897321,p_m1,-1,PUT,-1,17300.0,211.0,67500.0,2533500.0,21.79,14709.0,10.214583333333334,50,17348.6504,0.3567546086406915,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-01-31,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-31 09:15:00+05:30,True,False,False,422.2,-30.46,72.06,213.58,302.88,-432.19,-385.45,318.99,353.45,-938.61,-929.68,350.34,357.6,-1483.77,-1482.96,125.2,-1100.21,222.1,118350.0,2548700.0,21.76,14649.0,10.172916666666667,17329.3496,0.36171855507792655,-1,0.02664297349793823,1.7508500656242085,1.0029087452440106,1.0,1.1018515104426219,0.5907175527908861,0.0017182468722340971,0.0,0.06034048103597134,0.6527762806990915,True,0.046435419454851704,1.7472355117812912,1.0029146960383732,1.0,1.101810208908069,0.6205095504594329,0.0018085967284968696,0.0,0.06335834057248557,0.6856764877604153,True,False,False,21.79,21.76,india_vix,india_vix,SELL,BUY,BUY,SELL
129,2022-01-31,2022-01-31 10:20:00+05:30,2022-01-31 10:21:00+05:30,2022-01-31 11:21:00+05:30,10:20,10:21,0.005242472136212567,0.8947368421052632,-0.700000000000017,-0.046822742474917474,0.700000000000017,0.008230452674897321,c_p1,1,CALL,-1,17400.0,203.1,62950.0,1748900.0,21.79,14709.0,10.214583333333334,50,17348.6504,0.3567546086406915,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-01-31,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-31 09:15:00+05:30,True,False,False,210.9,-25.47,70.53,-305.58,-207.15,102.74,140.24,-732.39,-688.63,139.36,145.69,-1245.17,-1234.9,145.27,145.79,-1013.3,51.03,196.5,56100.0,1915650.0,21.76,14649.0,10.172916666666667,17329.3496,0.36171855507792655,1,0.03599403282404207,1.7508500656242085,1.0029087452440106,1.0,1.10447752571756,0.5686006396769144,0.0016539144064016131,0.0,0.059578784839795396,0.6298333389231114,True,0.029285083765257867,1.7472355117812912,1.0029146960383732,1.0,1.1038197734557986,0.5489875131259728,0.0016001317296246986,0.0,0.057161884556469866,0.6077495294120674,True,False,False,21.79,21.76,india_vix,india_vix,SELL,BUY,BUY,SELL
129,2022-01-31,2022-01-31 10:20:00+05:30,2022-01-31 10:21:00+05:30,2022-01-31 11:21:00+05:30,10:20,10:21,0.005242472136212567,0.8947368421052632,-0.700000000000017,-0.046822742474917474,0.700000000000017,0.008230452674897321,c_p3,3,CALL,1,17500.0,157.25,90000.0,2503000.0,21.79,14709.0,10.214583333333334,50,17348.6504,0.3567546086406915,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-01-31,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-01-31 09:15:00+05:30,True,False,False,177.5,-23.98,63.41,-274.83,-169.49,82.98,112.41,-678.29,-624.12,111.08,115.49,-1179.77,-1165.54,115.22,115.54,-988.92,40.44,151.7,76950.0,2620300.0,21.76,14649.0,10.172916666666667,17329.3496,0.36171855507792655,3,0.03595683741237019,1.7508500656242085,1.0029087452440106,1.0,1.1019352406929683,0.4402385553382314,0.0012805418040701677,0.0,0.04500635543774256,0.48652545258004415,True,0.029366855181904673,1.7472355117812912,1.0029146960383732,1.0,1.101619348318799,0.4238239477924178,0.0012353179815982607,0.0,0.04319424558482271,0.46825351135883875,True,False,False,21.79,21.76,india_vix,india_vix,BUY,SELL,SELL,BUY
130,2022-02-02,2022-02-02 10:35:00+05:30,2022-02-02 10:36:00+05:30,2022-02-02 11:36:00+05:30,10:35,10:36,0.0022259605484081443,0.8097014925373134,1.7999999999999972,0.04681404421326389,-1.7999999999999972,-0.029244516653127498,p_m3,-3,PUT,1,17550.0,27.85,76000.0,1079000.0,19.11,11814.0,8.204166666666667,50,17719.3008,0.20094841950699285,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-02 09:15:00+05:30,True,False,False,234.15,-21.95,74.73,154.48,205.6,-384.1,-327.8,207.96,218.55,-889.93,-879.7,217.74,218.89,-1449.69,-1448.99,76.61,-1105.26,19.65,77500.0,1153100.0,18.93,11754.0,8.1625,17742.5,0.19134636040632663,-4,0.07043552322935753,1.4379842919865293,1.0032456282656836,1.0,1.1081097799705406,0.06403653218838792,0.0002078387789069963,0.0,0.006945444809620047,0.07118981577691497,True,0.06721007093047357,1.417715319801546,1.0032539016114173,1.0,1.1075953376954668,0.05,0.0001626950805708599,0.0,0.005397272116908755,0.05555996719747962,True,False,False,19.11,18.93,india_vix,india_vix,BUY,SELL,SELL,BUY
130,2022-02-02,2022-02-02 10:35:00+05:30,2022-02-02 10:36:00+05:30,2022-02-02 11:36:00+05:30,10:35,10:36,0.0022259605484081443,0.8097014925373134,1.7999999999999972,0.04681404421326389,-1.7999999999999972,-0.029244516653127498,p_m1,-1,PUT,-1,17650.0,54.5,79150.0,1562000.0,19.11,11814.0,8.204166666666667,50,17719.3008,0.20094841950699285,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-02 09:15:00+05:30,True,False,False,283.15,-22.24,74.39,184.93,247.33,-415.1,-369.25,253.99,269.1,-935.53,-928.47,267.99,269.84,-1498.38,-1497.96,94.45,-1122.4,40.5,127500.0,1997550.0,18.93,11754.0,8.1625,17742.5,0.19134636040632663,-2,0.05067218266825693,1.4379842919865293,1.0032456282656836,1.0,1.105305493141537,0.1253138601173121,0.00040672220647866575,0.0,0.01323906791964799,0.13895965024343876,True,0.06382815757895544,1.417715319801546,1.0032539016114173,1.0,1.103520178447864,0.09181053525268822,0.0002987424486037976,0.0,0.009535168864341623,0.10164444656563364,True,False,False,19.11,18.93,india_vix,india_vix,SELL,BUY,BUY,SELL
130,2022-02-02,2022-02-02 10:35:00+05:30,2022-02-02 10:36:00+05:30,2022-02-02 11:36:00+05:30,10:35,10:36,0.0022259605484081443,0.8097014925373134,1.7999999999999972,0.04681404421326389,-1.7999999999999972,-0.029244516653127498,c_p1,1,CALL,-1,17750.0,63.8,210200.0,2181400.0,19.11,11814.0,8.204166666666667,50,17719.3008,0.20094841950699285,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-02 09:15:00+05:30,True,False,False,171.8,-17.95,75.17,-348.22,-274.63,130.44,166.67,-830.39,-809.42,167.75,171.8,-1380.41,-1377.51,171.8,171.8,-1080.24,60.4,72.25,165500.0,2266250.0,18.93,11754.0,8.1625,17742.5,0.19134636040632663,0,0.0963600915191659,1.4379842919865293,1.0032456282656836,1.0,1.1028957058776652,0.14669769312815614,0.00047612617932732415,0.0,0.015143554024355466,0.16231737333183893,True,0.07302809794678525,1.417715319801546,1.0032539016114173,1.0,1.1026273885638902,0.16378546103720304,0.00053294177559568,0.0,0.016863568573666915,0.18118197138646563,True,False,False,19.11,18.93,india_vix,india_vix,SELL,BUY,BUY,SELL
130,2022-02-02,2022-02-02 10:35:00+05:30,2022-02-02 10:36:00+05:30,2022-02-02 11:36:00+05:30,10:35,10:36,0.0022259605484081443,0.8097014925373134,1.7999999999999972,0.04681404421326389,-1.7999999999999972,-0.029244516653127498,c_p3,3,CALL,1,17850.0,28.9,119800.0,1257200.0,19.11,11814.0,8.204166666666667,50,17719.3008,0.20094841950699285,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-02 09:15:00+05:30,True,False,False,136.75,-17.25,69.32,-314.57,-230.75,105.43,133.27,-775.47,-747.18,133.24,136.41,-1318.2,-1313.77,136.29,136.43,-1057.92,47.75,33.35,85300.0,1604850.0,18.93,11754.0,8.1625,17742.5,0.19134636040632663,2,0.09529104733451532,1.4379842919865293,1.0032456282656836,1.0,1.1069331671914826,0.0664508359154187,0.00021567471132538651,0.0,0.007128861126922376,0.07379537175366646,True,0.05315135174542683,1.417715319801546,1.0032539016114173,1.0,1.1051060391707088,0.07560200865869511,0.0002460014978009073,0.0,0.007972083926528997,0.08382009408302502,True,False,False,19.11,18.93,india_vix,india_vix,BUY,SELL,SELL,BUY
131,2022-02-03,2022-02-03 10:38:00+05:30,2022-02-03 10:39:00+05:30,2022-02-03 11:39:00+05:30,10:38,10:39,0.004045347140761421,0.8066914498141264,-0.5499999999999972,-0.008160237388723993,0.5499999999999972,0.016871165644171692,p_m3,-3,PUT,1,17550.0,5.1,161750.0,3066950.0,18.52,10371.0,7.202083333333333,50,17702.3008,0.24344152001360775,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-03 09:15:00+05:30,True,False,False,86.3,-14.77,64.91,86.3,86.3,-316.38,-246.89,86.3,86.3,-800.3,-785.63,86.3,86.3,-1362.23,-1361.3,44.11,-1081.78,7.35,856350.0,3049650.0,18.44,10311.0,7.160416666666666,17669.3496,0.2648120089099547,-2,0.052739675332276255,1.3719067248284882,1.0034640722623387,1.0,1.1005485033938167,0.05,0.00017320361311693594,0.0,0.005044840533772146,0.055218044146889085,True,0.2808026229886633,1.363027086929568,1.0034741364098156,1.0,1.100586598325259,0.05,0.00017370682049078212,0.0,0.005046802494442011,0.055220509314932796,True,False,False,18.52,18.44,india_vix,india_vix,BUY,SELL,SELL,BUY
131,2022-02-03,2022-02-03 10:38:00+05:30,2022-02-03 10:39:00+05:30,2022-02-03 11:39:00+05:30,10:38,10:39,0.004045347140761421,0.8066914498141264,-0.5499999999999972,-0.008160237388723993,0.5499999999999972,0.016871165644171692,p_m1,-1,PUT,-1,17650.0,22.0,271850.0,3837750.0,18.52,10371.0,7.202083333333333,50,17702.3008,0.24344152001360775,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-03 09:15:00+05:30,True,False,False,118.45,-15.85,70.9,118.45,118.45,-353.58,-294.44,118.45,118.45,-858.04,-847.9,118.45,118.45,-1424.59,-1424.04,57.13,-1103.74,31.9,1950550.0,4031350.0,18.44,10311.0,7.160416666666666,17669.3496,0.2648120089099547,0,0.07083575771330657,1.3719067248284882,1.0034640722623387,1.0,1.0990615214417379,0.05,0.00017320361311693594,0.0,0.004970233885521466,0.055143437498638405,True,0.4838452419548682,1.363027086929568,1.0034741364098156,1.0,1.0987409796380918,0.06952542195281208,0.00024154079981406062,0.0,0.006888858248568566,0.07665582100119471,True,False,False,18.52,18.44,india_vix,india_vix,SELL,BUY,BUY,SELL
131,2022-02-03,2022-02-03 10:38:00+05:30,2022-02-03 10:39:00+05:30,2022-02-03 11:39:00+05:30,10:38,10:39,0.004045347140761421,0.8066914498141264,-0.5499999999999972,-0.008160237388723993,0.5499999999999972,0.016871165644171692,c_p1,1,CALL,-1,17750.0,19.6,286850.0,5359350.0,18.52,10371.0,7.202083333333333,50,17702.3008,0.24344152001360775,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-03 09:15:00+05:30,True,False,False,202.85,-12.46,78.02,-417.62,-374.69,191.6,202.85,-948.88,-941.87,202.85,202.85,-1518.78,-1518.23,202.85,202.85,-1136.71,88.75,11.0,1293100.0,6284550.0,18.44,10311.0,7.160416666666666,17669.3496,0.2648120089099547,2,0.05352327175435981,1.3719067248284882,1.0034640722623387,1.0,1.0969264064785982,0.05,0.00017320361311693594,0.0,0.004863108327738445,0.055036311940855384,True,0.20575853390321758,1.363027086929568,1.0034741364098156,1.0,1.095940328382869,0.05,0.00017370682049078212,0.0,0.004813681908543685,0.05498738872903447,True,False,False,18.52,18.44,india_vix,india_vix,SELL,BUY,BUY,SELL
131,2022-02-03,2022-02-03 10:38:00+05:30,2022-02-03 10:39:00+05:30,2022-02-03 11:39:00+05:30,10:38,10:39,0.004045347140761421,0.8066914498141264,-0.5499999999999972,-0.008160237388723993,0.5499999999999972,0.016871165644171692,c_p3,3,CALL,1,17850.0,3.9,176450.0,3865400.0,18.52,10371.0,7.202083333333333,50,17702.3008,0.24344152001360775,2022-02-10,matched,ACCEPTED_WITH_SOURCE_GAPS,BOD,2022-02-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-03 09:15:00+05:30,True,False,False,152.05,-12.74,77.7,-385.29,-331.33,152.05,152.05,-901.68,-891.22,152.05,152.05,-1468.31,-1467.37,152.05,152.05,-1118.9,71.58,2.4,754550.0,4083200.0,18.44,10311.0,7.160416666666666,17669.3496,0.2648120089099547,4,0.04564856272350527,1.3719067248284882,1.0034640722623387,1.0,1.099014634992602,0.05,0.00017320361311693594,0.0,0.0049678814421622725,0.05514108505527921,True,0.18479374392786443,1.363027086929568,1.0034741364098156,1.0,1.0986580834318644,0.05,0.00017370682049078212,0.0,0.004950041753581887,0.05512374857407267,True,False,False,18.52,18.44,india_vix,india_vix,BUY,SELL,SELL,BUY
132,2022-02-09,2022-02-09 11:38:00+05:30,2022-02-09 11:39:00+05:30,2022-02-09 12:39:00+05:30,11:38,11:39,0.008674716468195075,0.6886446886446886,2.150000000000002,0.04836895388076497,-2.150000000000002,-0.038703870387038736,p_m3,-3,PUT,1,17250.0,23.4,89400.0,1594150.0,19.01,11751.0,8.160416666666666,50,17395.9004,0.18267536993931838,2022-02-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-02-09,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-09 11:00:00+05:30,False,False,False,109.25,-20.63,69.81,109.25,109.25,-336.03,-266.36,109.25,109.25,-812.78,-796.77,109.25,109.25,-1360.77,-1359.47,55.91,-1067.63,16.7,90450.0,1800000.0,18.95,11691.0,8.11875,17421.3008,0.17635271364029398,-3,0.05608000747733433,1.42671191008219,1.0032543169412564,1.0,1.1051552707794674,0.05338270885478126,0.00017372425379627576,0.0,0.005631741225514901,0.05918817433409244,True,0.050249972083348846,1.419962688607358,1.0032626570803593,1.0,1.1042686211938164,0.05,0.00016313285401796385,0.0,0.005230440697450683,0.05539357355146865,True,False,False,19.01,18.95,india_vix,india_vix,BUY,SELL,SELL,BUY
132,2022-02-09,2022-02-09 11:38:00+05:30,2022-02-09 11:39:00+05:30,2022-02-09 12:39:00+05:30,11:38,11:39,0.008674716468195075,0.6886446886446886,2.150000000000002,0.04836895388076497,-2.150000000000002,-0.038703870387038736,p_m1,-1,PUT,-1,17350.0,50.6,120900.0,1860150.0,19.01,11751.0,8.160416666666666,50,17395.9004,0.18267536993931838,2022-02-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-02-09,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-09 11:00:00+05:30,False,False,False,144.2,-21.58,73.45,143.79,144.2,-369.92,-310.82,144.2,144.2,-865.25,-853.91,144.2,144.2,-1417.91,-1417.11,70.7,-1087.8,38.1,106800.0,2204000.0,18.95,11691.0,8.11875,17421.3008,0.17635271364029398,-1,0.06499472354663681,1.42671191008219,1.0032543169412564,1.0,1.1040312066590814,0.11543440461760394,0.0003756601385509206,0.0,0.012047860779849137,0.127857925536004,True,0.04845732828614869,1.419962688607358,1.0032626570803593,1.0,1.1028230944092614,0.08650682491906861,0.00028224210482159784,0.0,0.008923920432289179,0.09571298745617939,True,False,False,19.01,18.95,india_vix,india_vix,SELL,BUY,BUY,SELL
132,2022-02-09,2022-02-09 11:38:00+05:30,2022-02-09 11:39:00+05:30,2022-02-09 12:39:00+05:30,11:38,11:39,0.008674716468195075,0.6886446886446886,2.150000000000002,0.04836895388076497,-2.150000000000002,-0.038703870387038736,c_p1,1,CALL,-1,17450.0,48.6,133650.0,2804950.0,19.01,11751.0,8.160416666666666,50,17395.9004,0.18267536993931838,2022-02-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-02-09,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-09 11:00:00+05:30,False,False,False,157.0,-18.0,78.1,-386.08,-327.73,157.0,157.0,-886.37,-872.9,157.0,157.0,-1437.55,-1435.96,157.0,157.0,-1094.4,79.38,55.15,154350.0,2862900.0,18.95,11691.0,8.11875,17421.3008,0.17635271364029398,1,0.047647891175282564,1.42671191008219,1.0032543169412564,1.0,1.1011532603500227,0.11087177992916109,0.00036081191173072125,0.0,0.011251539321889534,0.12248413116278134,True,0.053913844733017316,1.419962688607358,1.0032626570803593,1.0,1.1010141285175319,0.12521919670043657,0.00040854729871159234,0.0,0.01269017707769754,0.1383179210768457,True,False,False,19.01,18.95,india_vix,india_vix,SELL,BUY,BUY,SELL
132,2022-02-09,2022-02-09 11:38:00+05:30,2022-02-09 11:39:00+05:30,2022-02-09 12:39:00+05:30,11:38,11:39,0.008674716468195075,0.6886446886446886,2.150000000000002,0.04836895388076497,-2.150000000000002,-0.038703870387038736,c_p3,3,CALL,1,17550.0,20.25,82350.0,2478850.0,19.01,11751.0,8.160416666666666,50,17395.9004,0.18267536993931838,2022-02-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-02-09,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-09 11:00:00+05:30,False,False,False,112.0,-17.91,75.67,-354.19,-284.52,112.0,112.0,-836.92,-818.01,112.0,112.0,-1382.94,-1380.41,112.0,112.0,-1074.95,63.86,23.15,75850.0,2564200.0,18.95,11691.0,8.11875,17421.3008,0.17635271364029398,3,0.03322103668191432,1.42671191008219,1.0032543169412564,1.0,1.102002364832942,0.05,0.00016271584706282344,0.0,0.005116715642843307,0.05527943148990613,True,0.02958036440981031,1.419962688607358,1.0032626570803593,1.0,1.1017683792637067,0.05256254584977527,0.00017149356237847885,0.0,0.005366657723003321,0.05810069713515707,True,False,False,19.01,18.95,india_vix,india_vix,BUY,SELL,SELL,BUY
133,2022-02-10,2022-02-10 11:23:00+05:30,2022-02-10 11:24:00+05:30,2022-02-10 12:24:00+05:30,11:23,11:24,0.009958567731125224,0.7299270072992701,2.599999999999999,0.03719599427753933,-2.599999999999999,-0.08637873754152822,p_m3,-3,PUT,1,17400.0,5.15,396650.0,8440200.0,18.3,10326.0,7.170833333333333,50,17565.5996,0.24458077084813928,2022-02-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2022-02-10,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2022-02-10 11:00:00+05:30,False,False,False,69.0,-15.23,67.47,69.0,69.0,-331.1,-267.5,69.0,69.0,-819.28,-807.2,69.0,69.0,-1376.2,-1375.49,49.82,-1078.7,3.0,490050.0,8371300.0,18.15,10266.0,7.129166666666666,17577.6504,0.23244023386046542,-4,0.04699532629613916,1.3475340440968457,1.003471612151392,1.0,1.0941662494385052,0.05,0.00017358060756959837,0.0,0.004724657906715342,0.05489823851428494,True,0.058539287979251974,1.331,1.0034817423513647,1.0,1.0942146715110284,0.05,0.00017408711756823625,0.0,0.004727135136147413,0.05490122225371565,True,False,False,18.3,18.15,india_vix,india_vix,BUY,SELL,SELL,BUY
