date,net_pnl_rupees,equity,peak_equity,drawdown_rupees,drawdown_pct,daily_return
2021-05-25,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-05-26,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-05-27,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-05-28,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-05-31,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-06-01,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-06-02,0.0,998985.862441412,998985.862441412,0.0,0.0,0.0
2021-06-03,-3168.1529777146716,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,-0.003171369182314643
2021-06-04,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-07,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-08,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-09,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-10,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-11,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-14,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-15,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-16,0.0,995817.7094636974,998985.862441412,-3168.1529777146643,-0.003171369182314643,0.0
2021-06-17,-703.8164421018362,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,-0.0007067723694941241
2021-06-18,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-21,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-22,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-23,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-24,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-25,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-28,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-29,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-06-30,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-01,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-02,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-05,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-06,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-07,0.0,995113.8930215955,998985.862441412,-3871.969419816509,-0.0038759001156971618,0.0
2021-07-08,3218.9319901831686,998332.8250117787,998985.862441412,-653.0374296333175,-0.0006537003717324019,0.003234737262494791
2021-07-09,0.0,998332.8250117787,998985.862441412,-653.0374296333175,-0.0006537003717324019,0.0
2021-07-12,0.0,998332.8250117787,998985.862441412,-653.0374296333175,-0.0006537003717324019,0.0
2021-07-13,0.0,998332.8250117787,998985.862441412,-653.0374296333175,-0.0006537003717324019,0.0
2021-07-14,0.0,998332.8250117787,998985.862441412,-653.0374296333175,-0.0006537003717324019,0.0
2021-07-15,-45.593519656024625,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,-4.566965896912745e-05
2021-07-16,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-19,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-20,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-21,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-22,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-23,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-26,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-27,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-28,0.0,998287.2314921228,998985.862441412,-698.6309492893051,-0.0006993401764284757,0.0
2021-07-29,1106.1162765384288,999393.3477686611,999393.3477686611,0.0,0.0,0.0011080140481061207
2021-07-30,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-02,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-03,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-04,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-05,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-06,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-09,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-10,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-11,0.0,999393.3477686611,999393.3477686611,0.0,0.0,0.0
2021-08-12,2456.3344903460365,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0024578255356915157
2021-08-13,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-16,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-17,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-18,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-19,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-20,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-23,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-24,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-25,0.0,1001849.6822590071,1001849.6822590071,0.0,0.0,0.0
2021-08-26,1489.4195319667722,1003339.1017909739,1003339.1017909739,0.0,0.0,0.0014866696654616263
2021-08-27,0.0,1003339.1017909739,1003339.1017909739,0.0,0.0,0.0
2021-08-30,0.0,1003339.1017909739,1003339.1017909739,0.0,0.0,0.0
2021-08-31,0.0,1003339.1017909739,1003339.1017909739,0.0,0.0,0.0
2021-09-01,0.0,1003339.1017909739,1003339.1017909739,0.0,0.0,0.0
2021-09-02,-573.0176082331789,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,-0.0005711106117665121
2021-09-03,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-06,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-07,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-08,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-09,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-10,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-13,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-14,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-15,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-16,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-17,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-20,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-21,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-22,0.0,1002766.0841827408,1003339.1017909739,-573.0176082331454,-0.0005711106117665121,0.0
2021-09-23,657.6753145239901,1003423.7594972647,1003423.7594972647,0.0,0.0,0.000655861147378145
2021-09-24,0.0,1003423.7594972647,1003423.7594972647,0.0,0.0,0.0
2021-09-27,0.0,1003423.7594972647,1003423.7594972647,0.0,0.0,0.0
2021-09-28,0.0,1003423.7594972647,1003423.7594972647,0.0,0.0,0.0
2021-09-29,0.0,1003423.7594972647,1003423.7594972647,0.0,0.0,0.0
2021-09-30,2877.5590559438656,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0028677406018227103
2021-10-01,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-04,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-05,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-06,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-07,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-08,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-11,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-12,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-13,0.0,1006301.3185532086,1006301.3185532086,0.0,0.0,0.0
2021-10-14,-1908.5547912949492,1004392.7637619136,1006301.3185532086,-1908.5547912949696,-0.0018966036872921643,-0.0018966036872921643
2021-10-15,0.0,1004392.7637619136,1006301.3185532086,-1908.5547912949696,-0.0018966036872921643,0.0
2021-10-18,0.0,1004392.7637619136,1006301.3185532086,-1908.5547912949696,-0.0018966036872921643,0.0
2021-10-19,0.0,1004392.7637619136,1006301.3185532086,-1908.5547912949696,-0.0018966036872921643,0.0
2021-10-20,0.0,1004392.7637619136,1006301.3185532086,-1908.5547912949696,-0.0018966036872921643,0.0
2021-10-21,2785.080717174807,1007177.8444790884,1007177.8444790884,0.0,0.0,0.002772900022440794
2021-10-22,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-10-25,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-10-26,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-10-27,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-10-28,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-10-29,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-11-01,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-11-02,0.0,1007177.8444790884,1007177.8444790884,0.0,0.0,0.0
2021-11-03,2989.4262662759334,1010167.2707453644,1010167.2707453644,0.0,0.0,0.002968121551385039
2021-11-04,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-05,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-08,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-09,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-10,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-11,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-12,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-15,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-16,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-17,0.0,1010167.2707453644,1010167.2707453644,0.0,0.0,0.0
2021-11-18,827.5455224905522,1010994.816267855,1010994.816267855,0.0,0.0,0.0008192163282818576
2021-11-19,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-22,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-23,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-24,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-25,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-26,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-29,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-11-30,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-01,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-02,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-03,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-06,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-07,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-08,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-09,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-10,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-13,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-14,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-15,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-16,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-17,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-20,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-21,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-22,0.0,1010994.816267855,1010994.816267855,0.0,0.0,0.0
2021-12-23,-3476.6531035893217,1007518.1631642657,1010994.816267855,-3476.653103589313,-0.0034388436494893204,-0.0034388436494893204
2021-12-24,0.0,1007518.1631642657,1010994.816267855,-3476.653103589313,-0.0034388436494893204,0.0
2021-12-27,0.0,1007518.1631642657,1010994.816267855,-3476.653103589313,-0.0034388436494893204,0.0
2021-12-28,0.0,1007518.1631642657,1010994.816267855,-3476.653103589313,-0.0034388436494893204,0.0
2021-12-29,0.0,1007518.1631642657,1010994.816267855,-3476.653103589313,-0.0034388436494893204,0.0
2021-12-30,1318.2407304463009,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0013084039361694888
2021-12-31,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-03,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-04,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-05,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-06,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-07,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-10,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-11,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-12,0.0,1008836.403894712,1010994.816267855,-2158.4123731430154,-0.002134939109886713,0.0
2022-01-13,1879.450785192892,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.001862988664898646
2022-01-14,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-17,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-18,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-19,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-20,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-21,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-24,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-25,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-26,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-27,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-28,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-01-31,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-01,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-02,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-03,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-04,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-07,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-08,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-09,0.0,1010715.8546799049,1010994.816267855,-278.9615879501216,-0.00027592781235008523,0.0
2022-02-10,1541.1185624370673,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0015247792495796109
2022-02-11,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-14,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-15,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-16,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-17,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-18,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-21,0.0,1012256.9732423419,1012256.9732423419,0.0,0.0,0.0
2022-02-22,-1858.1756122621337,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,-0.001835675783304569
2022-02-23,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-02-24,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-02-25,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-02-28,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-01,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-02,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-03,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-04,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-07,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-08,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-09,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-10,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-11,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-14,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-15,0.0,1010398.7976300798,1012256.9732423419,-1858.175612262101,-0.001835675783304569,0.0
2022-03-16,-2742.478037615783,1007656.319592464,1012256.9732423419,-4600.653649877873,-0.004544946363907565,-0.002714253069232009
2022-03-17,0.0,1007656.319592464,1012256.9732423419,-4600.653649877873,-0.004544946363907565,0.0
2022-03-18,0.0,1007656.319592464,1012256.9732423419,-4600.653649877873,-0.004544946363907565,0.0
2022-03-21,-3099.3011302618206,1004557.0184622022,1012256.9732423419,-7699.9547801397275,-0.007606719423701391,-0.0030757521885192984
2022-03-22,-2683.142612111604,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,-0.002670970948188689
2022-03-23,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-24,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-25,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-28,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-29,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-30,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-03-31,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-01,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-04,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-05,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-06,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-07,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-08,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-11,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-12,0.0,1001873.8758500905,1012256.9732423419,-10383.097392251366,-0.01025737304529839,0.0
2022-04-13,-1465.0150706962716,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,-0.0014622749489831
2022-04-14,0.0,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,0.0
2022-04-15,0.0,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,0.0
2022-04-18,0.0,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,0.0
2022-04-19,0.0,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,0.0
2022-04-20,0.0,1000408.8607793943,1012256.9732423419,-11848.11246294761,-0.011704648894635072,0.0
2022-04-21,1278.6721101911587,1001687.5328895855,1012256.9732423419,-10569.440352756414,-0.010441459661079566,0.0012781495249802877
2022-04-22,0.0,1001687.5328895855,1012256.9732423419,-10569.440352756414,-0.010441459661079566,0.0
2022-04-25,0.0,1001687.5328895855,1012256.9732423419,-10569.440352756414,-0.010441459661079566,0.0
2022-04-26,0.0,1001687.5328895855,1012256.9732423419,-10569.440352756414,-0.010441459661079566,0.0
2022-04-27,-897.0934312536697,1000790.4394583318,1012256.9732423419,-11466.533784010098,-0.011327690583629035,-0.0008955821069928094
2022-04-28,-1440.7787548551469,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,-0.001439640805956266
2022-04-29,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-02,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-03,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-04,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-05,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-06,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-09,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-10,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-11,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-12,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-13,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-16,0.0,999349.6607034766,1012256.9732423419,-12907.312538865255,-0.012751023583983945,0.0
2022-05-17,-3346.856341249063,996002.8043622276,1012256.9732423419,-16254.168880114332,-0.01605735431789701,-0.0033490343498921993
2022-05-18,0.0,996002.8043622276,1012256.9732423419,-16254.168880114332,-0.01605735431789701,0.0
2022-05-19,0.0,996002.8043622276,1012256.9732423419,-16254.168880114332,-0.01605735431789701,0.0
2022-05-20,0.0,996002.8043622276,1012256.9732423419,-16254.168880114332,-0.01605735431789701,0.0
2022-05-23,-1894.5373884454052,994108.2669737822,1012256.9732423419,-18148.706268559676,-0.017928951588674025,-0.001902140616620529
2022-05-24,0.0,994108.2669737822,1012256.9732423419,-18148.706268559676,-0.017928951588674025,0.0
2022-05-25,0.0,994108.2669737822,1012256.9732423419,-18148.706268559676,-0.017928951588674025,0.0
2022-05-26,5663.842301363984,999772.1092751462,1012256.9732423419,-12484.863967195735,-0.012333690255751706,0.005697409919550811
2022-05-27,0.0,999772.1092751462,1012256.9732423419,-12484.863967195735,-0.012333690255751706,0.0
2022-05-30,-1760.2368712271648,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,-0.0017606381043209218
2022-05-31,0.0,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,0.0
2022-06-01,0.0,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,0.0
2022-06-02,0.0,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,0.0
2022-06-03,0.0,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,0.0
2022-06-06,0.0,998011.872403919,1012256.9732423419,-14245.100838422892,-0.014072613195041495,0.0
2022-06-07,-1717.687085017327,996294.1853189017,1012256.9732423419,-15962.78792344022,-0.01576950156471646,-0.001721108869055743
2022-06-08,0.0,996294.1853189017,1012256.9732423419,-15962.78792344022,-0.01576950156471646,0.0
2022-06-09,0.0,996294.1853189017,1012256.9732423419,-15962.78792344022,-0.01576950156471646,0.0
2022-06-10,0.0,996294.1853189017,1012256.9732423419,-15962.78792344022,-0.01576950156471646,0.0
2022-06-13,-2151.5356285838393,994142.6496903178,1012256.9732423419,-18114.323552024085,-0.017894985197288826,-0.0021595384779800053
2022-06-14,-1678.97951501055,992463.6701753073,1012256.9732423419,-19793.303067034576,-0.019553634689850496,-0.00168887182894073
2022-06-15,0.0,992463.6701753073,1012256.9732423419,-19793.303067034576,-0.019553634689850496,0.0
2022-06-16,-1876.542817640851,990587.1273576664,1012256.9732423419,-21669.84588467551,-0.021407455278144694,-0.0018907924531982312
2022-06-17,0.0,990587.1273576664,1012256.9732423419,-21669.84588467551,-0.021407455278144694,0.0
2022-06-20,0.0,990587.1273576664,1012256.9732423419,-21669.84588467551,-0.021407455278144694,0.0
2022-06-21,0.0,990587.1273576664,1012256.9732423419,-21669.84588467551,-0.021407455278144694,0.0
2022-06-22,0.0,990587.1273576664,1012256.9732423419,-21669.84588467551,-0.021407455278144694,0.0
2022-06-23,255.0734399730577,990842.2007976394,1012256.9732423419,-21414.772444702452,-0.021155470409958466,0.0002574972285915855
2022-06-24,0.0,990842.2007976394,1012256.9732423419,-21414.772444702452,-0.021155470409958466,0.0
2022-06-27,0.0,990842.2007976394,1012256.9732423419,-21414.772444702452,-0.021155470409958466,0.0
2022-06-28,0.0,990842.2007976394,1012256.9732423419,-21414.772444702452,-0.021155470409958466,0.0
