trade_id,trade_date,signal_family,structure,horizon_minutes,entry_ts,exit_ts,lot_size,entry_dte,entry_value_points,entry_credit_points,entry_debit_points,max_loss_points,max_profit_points,net_delta_per_unit,net_gamma_per_unit,net_theta_points_per_day,net_vega_points_per_vol_point,gross_pnl_points,gross_pnl_rupees,total_cost_rupees,cost_hurdle_points,net_pnl_rupees,margin_rupees,net_return_on_margin,slippage_rupees,charges_rupees,brokerage_rupees,stt_rupees,reversal_type,mapping
12,2021-04-29 00:00:00,top_to_zero,short_iron_condor,120,2021-04-29 12:57:00+05:30,2021-04-29 14:57:00+05:30,75,13.10625,-30.25,30.25,0.0,69.75,30.25,-0.13646996480098955,-0.006365604045594825,1.8254349722670051,-11.567040884302038,15.049999999999999,1128.75,242.50588001418865,3.2334117335225154,886.2441199858114,52709.84334346609,0.01681363600743219,50.07284948539149,192.4330305287972,160.0,1.5023595663805325,top_to_zero,inverse
14,2021-05-05 00:00:00,bottom_to_zero,long_iron_condor,120,2021-05-05 11:07:00+05:30,2021-05-05 13:07:00+05:30,75,7.182638888888889,62.2,0.0,62.2,62.2,37.8,0.051545911132010735,0.0007586301907739534,-2.178224045730455,3.012591994833146,-0.5,-37.5,321.87607656239754,4.291681020831967,-359.37607656239754,53482.19890820909,-0.006719545641329945,113.74066870805751,208.13540785434003,160.0,7.027403044994554,bottom_to_zero,inverse
15,2021-05-06 00:00:00,top_to_zero,short_iron_condor,120,2021-05-06 10:54:00+05:30,2021-05-06 12:54:00+05:30,75,6.191666666666666,-36.550000000000004,36.550000000000004,0.0,63.449999999999996,36.550000000000004,-0.09539961523834939,-0.0037355883078074065,3.2624711412158685,-6.839239086108775,-6.650000000000005,-498.75000000000034,259.27780497240707,3.457037399632094,-758.0278049724075,52692.218854468476,-0.014385953399799261,64.24116322862149,195.03664174378554,160.0,2.1822127958956776,top_to_zero,inverse
16,2021-05-12 00:00:00,top_to_zero,short_iron_condor,120,2021-05-12 11:10:00+05:30,2021-05-12 13:10:00+05:30,75,8.180555555555555,-32.4,32.4,0.0,67.6,32.4,-0.2735760492696057,-0.005236338770603316,2.754509774735807,-7.8616937053065525,-3.449999999999994,-258.74999999999955,243.80089230045684,3.2506785640060913,-502.5508923004564,52461.4793220379,-0.00957942663445531,50.215579351426705,193.58531294903014,160.0,1.694599460801682,top_to_zero,inverse
17,2021-05-14 00:00:00,bottom_to_zero,long_iron_condor,120,2021-05-14 13:13:00+05:30,2021-05-14 15:13:00+05:30,75,20.09513888888889,76.30000000000001,0.0,76.30000000000001,76.30000000000001,23.69999999999999,0.08367100506050407,0.00018729933780336258,-0.6113244092504226,1.3403299979365588,0.30000000000000426,22.50000000000032,339.511305186972,4.52681740249296,-317.01130518697164,60218.87483767305,-0.005264317974082251,114.59340279054663,224.91790239642532,160.0,13.158240033552735,bottom_to_zero,inverse
19,2021-05-27 00:00:00,top_to_zero,short_iron_condor,120,2021-05-27 11:26:00+05:30,2021-05-27 13:26:00+05:30,75,14.169444444444444,-24.800000000000004,24.800000000000004,0.0,75.19999999999999,24.800000000000004,-0.2627572507286842,-0.013496931468842122,2.091116560180036,-13.874740685700946,8.8,660.0,227.35529233004564,3.031403897733942,432.64470766995436,53957.829682383745,0.008018200698891436,35.21763693280679,192.13765539723886,160.0,1.3199952935529329,top_to_zero,inverse
20,2021-06-03 00:00:00,top_to_zero,short_iron_condor,120,2021-06-03 11:03:00+05:30,2021-06-03 13:03:00+05:30,75,7.185416666666667,-20.449999999999996,20.449999999999996,0.0,79.55000000000001,20.449999999999996,-0.09021012792872324,-0.006990477673379074,2.236964237527133,-9.153280730568113,5.249999999999998,393.7499999999999,224.7805465898491,2.9970739545313214,168.96945341015078,54667.35486011731,0.0030908657249378423,32.98353136118057,191.79701522866856,160.0,1.152378169234173,top_to_zero,inverse
22,2021-06-10 00:00:00,top_to_zero,short_iron_condor,120,2021-06-10 12:04:00+05:30,2021-06-10 14:04:00+05:30,75,7.143055555555556,-19.35,19.35,0.0,80.65,19.35,0.05182325915945357,-0.006218922353061885,1.2265101081108054,-7.35279517889021,5.5500000000000025,416.25000000000017,228.9199498244686,3.0522659976595814,187.33005017553157,54865.05661827074,0.0034143781437955966,37.01055218518139,191.9093976392872,160.0,1.1964025641871627,top_to_zero,inverse
23,2021-06-17 00:00:00,top_to_zero,short_iron_condor,120,2021-06-17 12:12:00+05:30,2021-06-17 14:12:00+05:30,75,14.1375,-18.699999999999996,18.699999999999996,0.0,81.30000000000001,18.699999999999996,,,,,6.599999999999999,494.9999999999999,224.3362215848308,2.9911496211310773,270.6637784151691,55058.5746800702,0.004915924176895601,33.0629284262303,191.2732931586005,160.0,0.9779808564711502,top_to_zero,inverse
24,2021-06-18 00:00:00,bottom_to_zero,long_iron_condor,120,2021-06-18 12:07:00+05:30,2021-06-18 14:07:00+05:30,75,20.14097222222222,72.95,0.0,72.95,72.95,27.049999999999997,0.097182749259423,0.00028407682582158535,-0.6453996905928694,1.5871349493401947,0.20000000000000284,15.000000000000213,304.4463495032777,4.059284660043702,-289.4463495032775,61983.59620783359,-0.004669725011319959,82.82732210065791,221.6190274026198,160.0,11.959020004339113,bottom_to_zero,inverse
26,2021-07-01 00:00:00,top_to_zero,short_iron_condor,120,2021-07-01 11:00:00+05:30,2021-07-01 13:00:00+05:30,75,7.1875,-16.5,16.5,0.0,83.5,16.5,-0.1410972414024026,-0.008456781733496779,2.1481940711317673,-9.20559095365724,4.649999999999999,348.7499999999999,224.056958601682,2.9874261146890935,124.69304139831789,54304.9795152369,0.0022961622030136576,33.067360955896234,190.98959764578575,160.0,0.8504800752592372,top_to_zero,inverse
28,2021-07-15 00:00:00,top_to_zero,short_iron_condor,120,2021-07-15 10:55:00+05:30,2021-07-15 12:55:00+05:30,75,7.190972222222222,-16.5,16.5,0.0,83.5,16.5,0.020584671830760293,-0.006575306682206088,1.3510295913698047,-8.184294950512076,3.4500000000000037,258.7500000000003,224.54673178557064,2.9939564238076084,34.20326821442964,55334.08919947319,0.0006181229095708198,32.95622905706711,191.5905027285035,160.0,1.0548819871513753,top_to_zero,inverse
29,2021-07-23 00:00:00,bottom_to_zero,long_iron_condor,120,2021-07-23 10:34:00+05:30,2021-07-23 12:34:00+05:30,50,20.205555555555556,58.3,0.0,58.3,58.3,41.7,0.23167051109713055,0.001890434086671393,-1.3606869065754914,4.358621797963822,-0.899999999999995,-44.99999999999975,222.40535644055512,4.4481071288111025,-267.4053564405549,37406.00264672681,-0.00714872847991829,22.201677730015295,200.2036787105398,160.0,4.148250885582415,bottom_to_zero,inverse
30,2021-08-06 00:00:00,bottom_to_zero,long_iron_condor,120,2021-08-06 12:03:00+05:30,2021-08-06 14:03:00+05:30,50,12.14375,62.65,0.0,62.65,62.65,37.35,0.07891653326856274,0.0008515317580907356,-1.3897659329702128,4.039390437091857,0.0,0.0,233.27470738079597,4.665494147615919,-233.27470738079597,39257.58439039563,-0.005942156426666605,30.450723248848135,202.82398413194784,160.0,5.109998953536003,bottom_to_zero,inverse
31,2021-08-17 00:00:00,bottom_to_zero,long_iron_condor,120,2021-08-17 13:24:00+05:30,2021-08-17 15:24:00+05:30,50,16.0875,37.400000000000006,0.0,37.400000000000006,37.400000000000006,62.599999999999994,0.2718825722690736,0.008045018132721715,-1.9802326229309362,11.130267063287693,9.349999999999998,467.4999999999999,217.71150008752355,4.354230001750471,249.78849991247634,36039.88501432222,0.006930890590056283,23.298299257318106,194.41320083020543,160.0,2.1202932664114247,bottom_to_zero,inverse
32,2021-08-20 00:00:00,bottom_to_zero,long_iron_condor,120,2021-08-20 13:25:00+05:30,2021-08-20 15:25:00+05:30,50,20.086805555555557,65.95,0.0,65.95,65.95,34.05,0.15959213434866087,0.0008538556700458199,-1.0196248630809062,2.9882488349203733,-1.1500000000000128,-57.50000000000064,244.02517663602683,4.880503532720536,-301.5251766360275,40718.0704585014,-0.00740519315480169,38.6891002355501,205.3360764004767,160.0,6.01544042143416,bottom_to_zero,inverse
33,2021-08-23 00:00:00,bottom_to_zero,long_iron_condor,120,2021-08-23 12:06:00+05:30,2021-08-23 14:06:00+05:30,50,17.141666666666666,61.0,0.0,61.0,61.0,39.0,0.2136709428643701,0.0014749036433919006,-1.347110927960267,3.3410482110698556,-2.899999999999995,-144.99999999999974,229.7530103358763,4.595060206717526,-374.75301033587607,39119.76320755574,-0.009579633914131025,29.090732174428545,200.66227816144777,160.0,4.297956395725735,bottom_to_zero,inverse
34,2021-08-25 00:00:00,bottom_to_zero,long_iron_condor,120,2021-08-25 12:41:00+05:30,2021-08-25 14:41:00+05:30,50,15.11736111111111,41.75,0.0,41.75,41.75,58.25,,,,,-8.15,-407.5,215.4938126933524,4.309876253867048,-622.9938126933524,36349.99236175773,-0.017138760484273926,21.9641392823164,193.52967341103601,160.0,1.6545094644132385,bottom_to_zero,inverse
35,2021-08-26 00:00:00,top_to_zero,short_iron_condor,120,2021-08-26 11:27:00+05:30,2021-08-26 13:27:00+05:30,50,14.16875,-18.2,18.2,0.0,81.8,18.2,,,,,8.4,420.0,212.19094473117846,4.243818894623569,207.80905526882154,38456.587592286676,0.005403731019298818,21.929959389011835,190.26098534216663,160.0,0.5982667998812372,top_to_zero,inverse
36,2021-09-09 00:00:00,top_to_zero,short_iron_condor,120,2021-09-09 11:10:00+05:30,2021-09-09 13:10:00+05:30,50,7.180555555555555,-21.25,21.25,0.0,78.75,21.25,-0.20209218913646304,-0.008440554436952206,2.638244722082299,-10.163243743447406,3.7000000000000006,185.00000000000003,212.8729345673372,4.257458691346744,-27.872934567337182,39622.99765058794,-0.0007034534543078316,21.968039949677614,190.90489461765958,160.0,0.7945074783104107,top_to_zero,inverse
39,2021-09-20 00:00:00,bottom_to_zero,long_iron_condor,120,2021-09-20 13:12:00+05:30,2021-09-20 15:12:00+05:30,50,17.095833333333335,63.400000000000006,0.0,63.400000000000006,63.400000000000006,36.599999999999994,0.10759288029408892,0.0008296156565074591,-0.9518368386284981,3.5859002693712227,9.099999999999994,454.9999999999997,273.77793484254073,5.475558696850815,181.22206515745899,42795.46938564236,0.004234608657388812,64.40737432225166,209.37056052028908,160.0,7.566919907330096,bottom_to_zero,inverse
40,2021-09-21 00:00:00,bottom_to_zero,long_iron_condor,120,2021-09-21 12:31:00+05:30,2021-09-21 14:31:00+05:30,50,16.124305555555555,64.6,0.0,64.6,64.6,35.400000000000006,0.10152290841368128,0.0005844015324589363,-0.8823539461936383,2.9589272637939246,4.650000000000006,232.50000000000028,261.4978887005694,5.229957774011387,-28.997888700569092,42783.98850689097,-0.0006777743196125478,55.39144509959573,206.10644360097365,160.0,6.341317805868863,bottom_to_zero,inverse
41,2021-09-23 00:00:00,top_to_zero,short_iron_condor,120,2021-09-23 11:13:00+05:30,2021-09-23 13:13:00+05:30,50,14.178472222222222,-18.1,18.1,0.0,81.9,18.1,-0.2547857870781435,-0.020015792665239656,1.8726622598654719,-14.842941583834142,3.850000000000002,192.50000000000009,212.7835523288691,4.2556710465773815,-20.283552328869007,40674.001547138505,-0.0004986859309960368,21.97800443718976,190.80554789167934,160.0,0.7595030288213981,top_to_zero,inverse
42,2021-09-24 00:00:00,bottom_to_zero,long_iron_condor,120,2021-09-24 12:11:00+05:30,2021-09-24 14:11:00+05:30,50,20.138194444444444,73.29999999999998,0.0,73.29999999999998,73.29999999999998,26.700000000000017,0.08835519539229869,0.0003593230115318918,-0.7316214858136116,2.1672704254558948,-1.1499999999999915,-57.499999999999574,285.68405662674905,5.713681132534981,-343.18405662674866,46287.796717139776,-0.007414136791256518,73.6562374893368,212.02781913741222,160.0,8.450391251650407,bottom_to_zero,inverse
44,2021-09-30 00:00:00,top_to_zero,short_iron_condor,120,2021-09-30 12:55:00+05:30,2021-09-30 14:55:00+05:30,50,14.10763888888889,-30.5,30.5,0.0,69.5,30.5,,,,,24.75,1237.5,212.9727861032174,4.259455722064348,1024.5272138967825,40701.58801773966,0.025171676678812767,22.038253992578824,190.9345321106386,160.0,0.97821869309798,top_to_zero,inverse
45,2021-10-01 00:00:00,bottom_to_zero,long_iron_condor,120,2021-10-01 13:10:00+05:30,2021-10-01 15:10:00+05:30,50,13.097222222222221,75.7,0.0,75.7,75.7,24.299999999999997,0.05978231896224423,0.00018220510448416303,-0.7665730664518158,1.5064229063869305,-1.0500000000000114,-52.50000000000057,298.0006029472719,5.960012058945438,-350.50060294727245,46722.70551704014,-0.007501718898094248,83.59193363430101,214.40866931297091,160.0,9.317953617319933,bottom_to_zero,inverse
47,2021-10-08 00:00:00,bottom_to_zero,long_iron_condor,120,2021-10-08 13:24:00+05:30,2021-10-08 15:24:00+05:30,50,13.0875,70.69999999999999,0.0,70.69999999999999,70.69999999999999,29.30000000000001,0.07872448754078282,0.0004492191657192075,-1.201932049986247,3.033059270854798,0.9500000000000242,47.50000000000121,260.7893704808664,5.215787409617328,-213.28937048086522,44595.53264190987,-0.004782751944987887,52.937335342637596,207.8520351382288,160.0,6.948001549938115,bottom_to_zero,inverse
49,2021-10-19 00:00:00,bottom_to_zero,long_iron_condor,120,2021-10-19 11:23:00+05:30,2021-10-19 13:23:00+05:30,50,15.171527777777778,64.1,0.0,64.1,64.1,35.900000000000006,0.1789841612198233,0.0008857720055375735,-1.3214941880785132,3.068255256314206,0.04999999999999005,2.4999999999995026,246.23355858753152,4.924671171750631,-243.733558587532,43908.63830386574,-0.0055509250116297405,43.393484504747946,202.8400740827836,160.0,5.114151861077865,bottom_to_zero,inverse
51,2021-10-21 00:00:00,top_to_zero,short_iron_condor,120,2021-10-21 11:22:00+05:30,2021-10-21 13:22:00+05:30,50,13.172222222222222,-40.3,40.3,0.0,59.7,40.3,-0.1911191832168469,-0.004151889091739219,1.952473772719837,-9.706543785634011,16.5,825.0,216.72995354046884,4.334599070809377,608.2700464595312,42339.29370698218,0.014366561017035135,23.709061774527964,193.02089176594086,160.0,1.6711384496572677,top_to_zero,inverse
53,2021-10-25 00:00:00,bottom_to_zero,long_iron_condor,120,2021-10-25 13:26:00+05:30,2021-10-25 15:26:00+05:30,50,17.086111111111112,73.49999999999999,0.0,73.49999999999999,73.49999999999999,26.500000000000014,0.07270610277476447,0.00023141843191877023,-0.7254338400615179,1.9958592352450193,-1.1000000000000014,-55.00000000000007,284.5163075872898,5.690326151745796,-339.5163075872899,46672.92409711622,-0.007274374043521039,73.43891763835171,211.07738994893805,160.0,8.104185338599523,bottom_to_zero,inverse
57,2021-11-01 00:00:00,bottom_to_zero,long_iron_condor,120,2021-11-01 10:30:00+05:30,2021-11-01 12:30:00+05:30,50,10.208333333333334,70.35000000000001,0.0,70.35000000000001,70.35000000000001,29.64999999999999,0.02791361106474255,0.00033069233573608677,-1.1867335988284982,2.5363891933966976,-0.8499999999999943,-42.499999999999716,272.10395798196316,5.442079159639263,-314.6039579819629,44664.10652126094,-0.00704377591953408,64.0014501902841,208.1025077916791,160.0,7.022753437042832,bottom_to_zero,inverse
58,2021-11-03 00:00:00,top_to_zero,short_iron_condor,120,2021-11-03 12:09:00+05:30,2021-11-03 14:09:00+05:30,50,8.139583333333333,-27.400000000000002,27.400000000000002,0.0,72.6,27.400000000000002,-0.13371094129525785,-0.00568054470053445,2.270818017807256,-9.75359524369097,6.65,332.5,213.7051417747556,4.274102835495111,118.79485822524441,41507.1258440944,0.002862035272484338,22.08874678408439,191.6163949906712,160.0,1.078227361460863,top_to_zero,inverse
61,2021-11-22 00:00:00,bottom_to_zero,long_iron_condor,120,2021-11-22 10:59:00+05:30,2021-11-22 12:59:00+05:30,50,17.188194444444445,73.45,0.0,73.45,73.45,26.549999999999997,0.07329977323074444,0.00022944929227573557,-0.7015489952003677,1.8605255359130464,-2.0500000000000043,-102.50000000000021,277.35803847143916,5.547160769428783,-379.8580384714394,46250.76215686914,-0.008213011434991521,66.0181130835494,211.33992538788974,160.0,8.193355997857221,bottom_to_zero,inverse
62,2021-11-23 00:00:00,bottom_to_zero,long_iron_condor,120,2021-11-23 10:55:00+05:30,2021-11-23 12:55:00+05:30,50,16.19097222222222,68.14999999999999,0.0,68.14999999999999,68.14999999999999,31.85000000000001,0.12380707557603032,0.00036719895753594464,-0.8297159315878782,1.8663319646788228,2.6000000000000014,130.00000000000006,268.2178556083748,5.364357112167496,-138.21785560837475,43255.59052087814,-0.0031953755328264738,61.169494163614544,207.04836144476027,160.0,6.66707700698616,bottom_to_zero,inverse
63,2021-11-25 00:00:00,top_to_zero,short_iron_condor,120,2021-11-25 12:14:00+05:30,2021-11-25 14:14:00+05:30,50,14.136111111111111,-27.549999999999997,27.549999999999997,0.0,72.45,27.549999999999997,-0.21644105385120493,-0.012749106150844134,1.9420709513011856,-14.21677310827063,7.549999999999998,377.4999999999999,214.54913992514423,4.290982798502885,162.95086007485565,40688.586820361095,0.00400482967851105,22.6623361855276,191.88680373961665,160.0,1.184152919128346,top_to_zero,inverse
65,2021-11-29 00:00:00,bottom_to_zero,long_iron_condor,120,2021-11-29 12:55:00+05:30,2021-11-29 14:55:00+05:30,50,10.10763888888889,74.25,0.0,74.25,74.25,25.75,0.05031212338320251,0.0001808922210000234,-1.0446067740546932,1.690092755294696,0.09999999999999432,4.999999999999716,320.4227909353141,6.4084558187062814,-315.42279093531437,45605.83766404878,-0.006916281052852213,106.0352807048503,214.3875102304638,160.0,9.315995597254718,bottom_to_zero,inverse
67,2021-12-01 00:00:00,bottom_to_zero,long_iron_condor,120,2021-12-01 10:52:00+05:30,2021-12-01 12:52:00+05:30,50,8.193055555555556,66.55,0.0,66.55,66.55,33.45,0.08656613914718442,0.000510047965378172,-1.9021972071479771,2.974341814028376,-3.1000000000000014,-155.00000000000006,260.71830309608123,5.214366061921624,-415.7183030960813,41553.584395758706,-0.010004390936212783,57.498439653078236,203.21986344300302,160.0,5.224480738056587,bottom_to_zero,inverse
69,2021-12-03 00:00:00,bottom_to_zero,long_iron_condor,120,2021-12-03 11:05:00+05:30,2021-12-03 13:05:00+05:30,50,13.184027777777779,76.95,0.0,76.95,76.95,23.049999999999997,0.05400064936446081,0.00017397455262395574,-0.9297873601144735,1.8723640153335435,-1.0999999999999943,-54.999999999999716,306.37386951540975,6.127477390308195,-361.37386951540947,46720.4750429439,-0.007734807259199455,90.55053461436742,215.82333490104236,160.0,9.832374083986881,bottom_to_zero,inverse
70,2021-12-06 00:00:00,bottom_to_zero,long_iron_condor,120,2021-12-06 10:40:00+05:30,2021-12-06 12:40:00+05:30,50,10.20138888888889,75.99999999999997,0.0,75.99999999999997,75.99999999999997,24.00000000000003,0.043731083296883744,0.00017278724210710388,-1.0511174430905559,1.6155395404535913,-2.4499999999999744,-122.49999999999872,306.3522986532652,6.127045973065305,-428.8522986532639,45713.51652842555,-0.009381301882269225,91.96237707650533,214.3899215767599,160.0,9.298240396013266,bottom_to_zero,inverse
74,2021-12-17 00:00:00,bottom_to_zero,long_iron_condor,120,2021-12-17 11:48:00+05:30,2021-12-17 13:48:00+05:30,50,20.154166666666665,77.8,0.0,77.8,77.8,22.200000000000003,0.06790320231329977,0.00015313842776886605,-0.5508377990368354,1.2970123727083074,0.7000000000000028,35.00000000000014,301.96244082289195,6.039248816457839,-266.96244082289184,46501.45616460727,-0.005740947979734012,84.79697343738647,217.16546738550545,160.0,10.337624459675238,bottom_to_zero,inverse
77,2021-12-24 00:00:00,bottom_to_zero,long_iron_condor,120,2021-12-24 11:05:00+05:30,2021-12-24 13:05:00+05:30,50,20.18402777777778,76.25000000000001,0.0,76.25000000000001,76.25000000000001,23.749999999999986,0.07660362228011658,0.00018118250141254354,-0.6144039877928948,1.558315687879725,0.09999999999999432,4.999999999999716,289.95147803123257,5.799029560624652,-284.95147803123285,45544.969608725674,-0.006256486292102845,75.01519455259651,214.93628347863608,160.0,9.521247215083083,bottom_to_zero,inverse
78,2021-12-30 00:00:00,top_to_zero,short_iron_condor,120,2021-12-30 12:07:00+05:30,2021-12-30 14:07:00+05:30,50,14.140972222222222,-18.5,18.5,0.0,81.5,18.5,-0.5105709462015681,-0.04346338338347744,3.1925990394334574,-15.025158254541932,7.299999999999999,364.99999999999994,212.21543486884528,4.244308697376906,152.78456513115466,39909.089745209334,0.0038283149554794054,21.92967741308221,190.28575745576308,160.0,0.5982662055891548,top_to_zero,inverse
80,2022-01-19 00:00:00,bottom_to_zero,long_iron_condor,120,2022-01-19 11:29:00+05:30,2022-01-19 13:29:00+05:30,50,15.167361111111111,54.99999999999999,0.0,54.99999999999999,54.99999999999999,45.00000000000001,0.1306615575351896,0.0019787033331045575,-1.5230773928810024,6.857368103747749,1.850000000000005,92.50000000000026,236.76981680143444,4.735396336028689,-144.2698168014342,40883.40447321969,-0.003528811229405732,37.642571433561585,199.1272453678729,160.0,3.7756935820413666,bottom_to_zero,inverse
81,2022-01-20 00:00:00,top_to_zero,short_iron_condor,120,2022-01-20 12:14:00+05:30,2022-01-20 14:14:00+05:30,50,14.136111111111111,-22.150000000000002,22.150000000000002,0.0,77.85,22.150000000000002,-0.39123246446522186,-0.018074799050391763,2.697996422448593,-14.245281405767264,-15.900000000000004,-795.0000000000002,215.8361634494019,4.316723268988039,-1010.8361634494022,41057.70294804725,-0.02461989080900296,24.375691080406128,191.4604723689958,160.0,0.8357470226745719,top_to_zero,inverse
82,2022-01-21 00:00:00,bottom_to_zero,long_iron_condor,120,2022-01-21 12:04:00+05:30,2022-01-21 14:04:00+05:30,50,20.143055555555556,77.64999999999998,0.0,77.64999999999998,77.64999999999998,22.350000000000023,0.06410067298577399,0.00013741429293849582,-0.5639214325179651,1.49195016696825,-0.19999999999997442,-9.999999999998721,323.7488977452114,6.474977954904229,-333.7488977452101,48265.34630067734,-0.006914876268908619,105.45432405896989,218.29457368624156,160.0,10.738659423532534,bottom_to_zero,inverse
83,2022-01-24 00:00:00,bottom_to_zero,long_iron_condor,120,2022-01-24 11:02:00+05:30,2022-01-24 13:02:00+05:30,50,17.18611111111111,77.8,0.0,77.8,77.8,22.200000000000003,0.051829076953283204,0.00016182704907941113,-0.6737188716529521,1.704451223834777,0.7999999999999972,39.99999999999986,352.4007692711556,7.048015385423112,-312.4007692711557,46538.589078269884,-0.0067127254061302,133.74878785541324,218.6519814157424,160.0,10.872583565388329,bottom_to_zero,inverse
84,2022-01-25 00:00:00,bottom_to_zero,long_iron_condor,120,2022-01-25 12:32:00+05:30,2022-01-25 14:32:00+05:30,50,16.12361111111111,72.04999999999998,0.0,72.04999999999998,72.04999999999998,27.950000000000017,0.08558269254936396,0.0002301348585450727,-0.6950123906306405,1.6941621139186456,-0.10000000000000853,-5.000000000000426,314.24801666290375,6.284960333258075,-319.2480166629042,44595.816029828624,-0.007158698844065777,103.29930006435578,210.94871659854795,160.0,8.060562691529308,bottom_to_zero,inverse
85,2022-01-27 00:00:00,bottom_to_zero,long_iron_condor,120,2022-01-27 10:30:00+05:30,2022-01-27 12:30:00+05:30,50,14.208333333333334,44.900000000000006,0.0,44.900000000000006,44.900000000000006,55.099999999999994,0.1928811618597176,0.0040598743744362,-1.8763850435683185,8.992268454820193,3.450000000000003,172.50000000000014,233.6796023507245,4.67359204701449,-61.179602350724366,37532.354366344945,-0.00163004968336289,38.160900576887265,195.51870177383725,160.0,2.4725986279301795,bottom_to_zero,inverse
86,2022-01-28 00:00:00,top_to_zero,short_iron_condor,120,2022-01-28 12:45:00+05:30,2022-01-28 14:45:00+05:30,50,13.114583333333334,-84.69999999999999,84.69999999999999,0.0,15.300000000000011,84.69999999999999,-0.017091225578602876,-3.953251532010018e-05,0.4138707967050337,-0.619753748695004,-3.6499999999999773,-182.49999999999886,480.8428903752707,9.616857807505415,-663.3428903752696,56970.35866561236,-0.011643649538328556,235.71069150916463,245.1321988661061,160.0,20.47747213863292,top_to_zero,inverse
87,2022-02-01 00:00:00,top_to_zero,short_iron_condor,120,2022-02-01 11:30:00+05:30,2022-02-01 13:30:00+05:30,50,9.166666666666666,-83.89999999999998,83.89999999999998,0.0,16.100000000000023,83.89999999999998,-0.013795829138696203,-4.982584813309563e-05,0.660783527926533,-0.6549591822629779,3.2999999999999687,164.99999999999844,411.2038096868852,8.224076193737705,-246.20380968688679,56110.584012847234,-0.004387831886235853,180.23718195526476,230.96662773162046,160.0,15.377032794843702,top_to_zero,inverse
90,2022-02-07 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-07 10:59:00+05:30,2022-02-07 12:59:00+05:30,50,10.188194444444445,75.5,0.0,75.5,75.5,24.5,0.04195547154349699,0.0002344716628928064,-1.210101602588228,1.9632688835050374,0.30000000000000426,15.000000000000213,315.39784495657256,6.307956899131451,-300.3978449565723,45623.632456135674,-0.006584259708943308,100.81517543267235,214.58266952390022,160.0,9.389676997044702,bottom_to_zero,inverse
92,2022-02-10 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-10 11:10:00+05:30,2022-02-10 13:10:00+05:30,50,7.180555555555555,28.0,0.0,28.0,28.0,72.0,0.09382369425620324,0.006196649649402535,-2.778878203738134,10.447998234023526,-11.1,-555.0,213.29226479467775,4.265845295893555,-768.2922647946777,37033.252436344155,-0.02074601106438822,22.269858490752156,191.0224063039256,160.0,0.7157451820620846,bottom_to_zero,inverse
93,2022-02-14 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-14 10:45:00+05:30,2022-02-14 12:45:00+05:30,50,17.197916666666668,81.09999999999998,0.0,81.09999999999998,81.09999999999998,18.90000000000002,0.05819111225066104,8.624720533621409e-05,-0.5611680977624456,1.0250140291725227,-0.9499999999999744,-47.49999999999872,377.1467132339901,7.542934264679802,-424.64671323398886,48782.571697554406,-0.008704885750319668,153.82266090422058,223.32405232976953,160.0,12.558966201825346,bottom_to_zero,inverse
94,2022-02-15 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-15 10:46:00+05:30,2022-02-15 12:46:00+05:30,50,16.197222222222223,76.05,0.0,76.05,76.05,23.950000000000003,0.0685736026369217,0.0001943653604400637,-0.7488986708721814,1.7818581163954779,6.250000000000028,312.5000000000014,358.700061637012,7.174001232740241,-46.200061637010606,45737.8013577371,-0.001010106744652152,139.75726473027373,218.9427969067383,160.0,11.022434730388621,bottom_to_zero,inverse
95,2022-02-16 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-16 11:01:00+05:30,2022-02-16 13:01:00+05:30,50,15.186805555555555,66.85,0.0,66.85,66.85,33.150000000000006,0.10199186929938514,0.0006524764662946763,-1.0993212432142396,3.366296933750661,1.7499999999999964,87.49999999999983,277.1431970563025,5.54286394112605,-189.64319705630265,42469.58413968493,-0.004465388604525893,71.00288812632891,206.14030892997357,160.0,6.327283075417637,bottom_to_zero,inverse
97,2022-02-22 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-22 12:59:00+05:30,2022-02-22 14:59:00+05:30,50,16.104861111111113,75.4,0.0,75.4,75.4,24.599999999999994,0.07634510262711569,0.00023039926810842018,-0.7384408736415446,1.7369575032195623,6.450000000000003,322.5000000000001,412.3113143191261,8.246226286382521,-89.81131431912598,46295.78539994397,-0.0019399457972957227,192.4978916666381,219.81342265248796,160.0,11.332958396487854,bottom_to_zero,inverse
99,2022-02-25 00:00:00,bottom_to_zero,long_iron_condor,120,2022-02-25 11:03:00+05:30,2022-02-25 13:03:00+05:30,50,13.185416666666667,85.44999999999999,0.0,85.44999999999999,85.44999999999999,14.550000000000011,0.025354729299219447,3.168064661027712e-05,-0.5235406791005328,0.6778241960398272,-0.2499999999999858,-12.49999999999929,551.3658906196338,11.027317812392676,-563.8658906196331,54643.37961627826,-0.01031901567178428,310.82458843772963,240.5413021819041,160.0,18.81861192844086,bottom_to_zero,inverse
