trade_id,trade_date,entry_ts,split,structure,policy,margin_fraction,max_loss_fraction,capacity_cap_lots,margin_cap_lots,risk_cap_lots,lots,equity_before,executed,skip_reason,gross_pnl_rupees,net_pnl_rupees,turnover_rupees,base_slippage_rupees,ladder_impact_rupees,volume_impact_rupees,oi_impact_rupees,impact_rupees,slippage_rupees,charges_rupees,brokerage_rupees,stt_rupees,stamp_duty_rupees,exchange_charges_rupees,sebi_charges_rupees,ipft_rupees,gst_rupees,total_cost_rupees,margin_rupees,max_loss_rupees,entry_dte,span_time_slot,equity_after,margin_utilization,max_loss_utilization
1006,2023-02-16,2023-02-16 07:12:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,24,100,21,1048590.2485765528,True,,-4882.499999999997,-6291.035658941938,298960.9620679456,693.3396495317919,316.9715157287874,40.467866818448385,12.635908799939228,370.075291347175,1063.414940878967,345.12071806297365,120.0,73.25376178176667,4.5736031551323695,104.72602501240135,0.2989609620679456,1.494804810339728,40.773562341265624,1408.5356589419407,901108.3579553143,99592.5,14.116666666666667,ID2,1042299.2129176109,0.8593522199720595,0.09497751875453303
1007,2023-02-23,2023-02-23 07:03:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,24,100,21,1042299.2129176109,True,,11339.999999999985,9457.902307866962,436804.9688653146,941.0659827225118,407.8396762024274,74.33214982144997,15.532117290025093,497.7039433139025,1438.7699260364143,443.32776609660954,120.0,111.67654973481956,6.403556081870267,153.01278059351972,0.43680496886531467,2.184024844326574,49.614049873208096,1882.0976921330239,907898.8068108321,97650.0,14.122916666666669,ID2,1051757.1152254778,0.8710539119274932,0.09368710902760588
1011,2023-03-29,2023-03-29 06:50:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,25,100,21,1051757.1152254778,True,,-12022.499999999995,-13580.044789061025,355744.8127311261,778.2759824173899,347.11358095752627,37.455759258743186,12.361337522961414,396.9306777392309,1175.206660156621,382.33812890440987,120.0,85.63677651774236,5.5341377908692415,124.61740789971347,0.3557448127311261,1.7787240636556305,44.41533781969804,1557.5447890610308,877056.1346930997,93397.49999999999,15.131944444444445,ID1,1038177.0704364168,0.8338960792341058,0.08880139591922535
1012,2023-04-20,2023-04-20 07:16:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,24,100,21,1038177.0704364168,True,,11340.000000000022,9731.511346240379,392979.35998089117,741.7501809450516,333.0924681041695,77.81478869380032,17.28299866850673,428.1902554664765,1169.940436411528,438.5482173481155,120.0,125.9841936076499,5.742139506259543,137.6606698013062,0.3929793599808912,1.9648967999044562,46.80333827301448,1608.4886537596435,886831.2993999271,102847.5,14.113888888888887,ID2,1047908.5817826572,0.854219693974874,0.09906547055288571
1013,2023-05-11,2023-05-11 07:34:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,24,100,21,1047908.5817826572,True,,7349.999999999981,5802.483267344742,326642.39091711683,740.0454114567497,332.58870170065336,68.90461250684544,18.229463018921052,419.7227772264198,1159.7681886831697,387.7485439720697,120.0,104.01019460263555,4.8067823865870025,114.42282953826606,0.3266423909171169,1.6332119545855845,42.548883099078374,1547.5167326552394,901475.1678814576,101482.5,7.101388888888889,ID2,1053711.065050002,0.8602612704515757,0.0968428942793486
1015,2023-05-25,2023-05-25 08:18:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,24,100,21,1053711.065050002,True,,-21419.999999999996,-22770.657457568046,256518.45525874852,661.6443486772635,305.8535524677278,43.54088926184916,12.836845847497232,362.23128757707417,1023.8756362543376,326.78182131371113,120.0,73.14830613202943,4.184434963425043,89.85841487713961,0.2565184552587485,1.2825922762937427,38.051554609564576,1350.6574575680488,902305.6863727617,110355.0,14.070833333333333,ID2,1030940.4075924339,0.856312243745817,0.10472984830501263
1016,2023-06-01,2023-06-01 07:35:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,23,100,21,1030940.4075924339,True,,5774.999999999997,4133.453426472678,456626.3506864967,746.0507736842765,334.89988040562974,59.46412585630118,16.631579398662836,410.99558566059375,1157.0463593448703,484.5002141824491,120.0,144.13884510223497,6.780125955687624,159.9562106454798,0.4566263506864967,2.283131753432484,50.885274374927775,1641.5465735273192,940340.9018560003,104895.0,7.100694444444445,ID2,1035073.8610189066,0.9121195511697795,0.10174690915933969
1017,2023-06-08,2023-06-08 07:57:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,22,100,21,1035073.8610189066,True,,9292.500000000011,7615.748504254973,458385.04784393497,747.9093078586519,335.3187093726705,85.05639889640186,21.614793508074452,441.9899017771468,1189.8992096357988,486.852286109239,120.0,145.7773901982185,6.754236705803562,160.57228225973043,0.45838504784393497,2.291925239219675,50.99806665842292,1676.7514957450376,953979.6586690517,110302.5,7.085416666666666,ID2,1042689.6095231615,0.9216537047220695,0.10656485894776666
1018,2023-06-15,2023-06-15 07:39:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,23,100,21,1042689.6095231615,True,,7769.999999999991,6360.988451113967,330650.89901018457,656.5516201351442,304.12035219771656,43.817822188506966,13.608013962396639,361.54618834862015,1018.0978084837643,390.9137404022595,120.0,105.4383753755315,4.858484952280024,115.82700992326764,0.3306508990101845,1.653254495050923,42.80596475711917,1409.0115488860238,922262.5119799955,102427.5,7.097916666666666,ID2,1049050.5979742755,0.8845034069168108,0.09823393180914282
1019,2023-06-22,2023-06-22 06:54:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,23,100,21,1049050.5979742755,True,,8399.999999999998,6899.000673629454,374009.19914584904,688.9451275156663,315.1813200168053,58.591628107948516,14.768606664158483,388.54155478891226,1077.4866823045786,423.5126440659658,120.0,119.16616014485764,5.500300287422304,131.0154224607909,0.37400919914584896,1.870045995729245,45.58670597801987,1500.9993263705444,937684.2197242213,99750.0,14.129166666666666,ID1,1055949.5986479048,0.8938407942714074,0.0950859760173799
1020,2023-07-13,2023-07-13 06:45:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,22,100,21,1055949.5986479048,True,,2782.499999999997,1125.4283757140097,481879.8447119022,711.0863538786186,322.8816589521117,104.51945607816162,16.08552731872128,443.4866423489946,1154.5729962276132,502.4986280583741,120.0,151.09617866114831,7.203778765621948,168.80250960257933,0.48187984471190226,2.409399223559511,52.504881960753124,1657.0716242859871,990295.431476383,95497.5,7.135416666666667,ID1,1057075.0270236188,0.9378245256633565,0.09043755509001583
1022,2023-07-27,2023-07-27 05:56:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,22,100,21,1057075.0270236188,True,,2152.500000000024,492.7893912428044,554859.2225034349,717.7050582178421,325.16520085176893,49.25334301670438,10.6766432700138,385.0951871384871,1102.8002453563292,556.9103634008906,120.0,173.72153820564955,8.307142841231869,194.36718564295325,0.5548592225034348,2.7742961125171743,57.185341376035296,1659.7106087572197,1007211.2825567736,81059.99999999999,14.169444444444444,ID1,1057567.8164148617,0.9528285663816641,0.07668329865689734
1024,2023-08-10,2023-08-10 08:25:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,22,100,21,1057567.8164148617,True,,4515.000000000003,3132.699858394699,315484.18615756585,661.070410893759,305.76048840307357,24.535070593857395,12.328208943244505,342.6237679401754,1003.6941788339344,378.6059627713697,120.0,99.68609124335373,4.679593205045997,110.51411041099531,0.31548418615756585,1.5774209307878295,41.83326279502931,1382.3001416053041,969776.6517552927,103162.5,7.065972222222222,ID2,1060700.5162732564,0.9169876737009833,0.09754693590215259
1025,2023-08-17,2023-08-17 05:36:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,22,100,21,1060700.5162732564,True,,-6825.000000000007,-8778.912814805184,555309.5844183323,887.496084438592,402.4084847264331,89.10048281480212,20.41961045008197,511.9285779913171,1399.4246624299094,554.4881523752681,120.0,170.9641124237195,8.453010136211434,194.52494742174179,0.5553095844183323,2.776547922091662,57.21422488708532,1953.9128148051773,969753.7538501108,90195.0,7.183333333333334,ID1,1051921.603458451,0.9142578314728415,0.08503342707600235
1029,2023-12-21,2023-12-21 07:14:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,20,100,20,1051921.603458451,True,,14150.000000000025,12223.077329079724,499112.8737292364,936.9604761558006,392.19520689361593,57.216464692153544,21.856358059404993,471.26802964517447,1408.2285058009747,518.694165119327,120.0,159.9545766323236,7.295566533525561,174.83923966735153,0.4991128737292365,2.495564368646183,53.61010504375085,1926.922670920302,1003717.377658827,83100.0,14.115277777777775,ID2,1064144.6807875307,0.9541750776472877,0.07899828250203085
1030,2023-12-28,2023-12-28 07:00:00+00:00,discovery_2021_2023,long_put_butterfly,margin_only,1.0,,21,21,100,21,1064144.6807875307,True,,18374.999999999993,16617.25994248988,358406.1648529524,872.2480660409217,377.4033856646868,70.41184359357437,22.945588350687117,470.7608176089483,1343.00888364987,414.7311738602422,120.0,117.32442374040703,5.1206126060490345,125.54967954798923,0.35840616485295235,1.7920308242647622,44.58602097667925,1757.7400575101124,1047263.1765486837,93292.5,14.125,ID2,1080761.9407300206,0.984136081734343,0.08766899998124124
1031,2024-01-11,2024-01-11 08:45:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,21,100,21,1080761.9407300206,True,,-5145.000000000019,-6576.170457509766,294360.94311106316,707.4509998794844,321.37666193899736,29.413923724061682,12.991459236181472,363.78204489924053,1071.233044778725,359.93741273102177,120.0,90.07062571610619,4.507438258958799,103.11463837180544,0.29436094311106314,1.4718047155553162,40.47854472548492,1431.1704575097467,1057749.5650221978,114397.50000000001,7.052083333333333,ID3,1074185.7702725108,0.9787072667526775,0.10584893461619134
1032,2024-01-25,2024-01-25 05:19:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,20,100,20,1074185.7702725108,True,,7750.000000000022,5648.00858578511,542413.5913144541,1015.7532922820646,452.57995169446485,68.13057335997436,16.394380185986638,537.1049052404259,1552.8581975224904,549.1332166924219,120.0,171.44085409904113,8.04324674267965,190.00748103745326,0.5424135913144541,2.712067956572271,56.38715326536119,2101.9914142149123,1042843.2730859861,56049.99999999999,14.19513888888889,BOD,1079833.7788582959,0.9708220886424762,0.05217905650135417
1034,2024-01-30,2024-01-30 05:16:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,18,100,18,1079833.7788582959,True,,1439.999999999982,-2924.4276860078708,1096333.5342360097,2160.3418147471984,939.1518693215949,242.0556583364808,61.87733744455788,1243.0848651026336,3403.426679849832,961.0010061580203,120.0,341.9906586113,16.474454413737895,384.04563704287426,1.0963335342360097,5.48166767118005,91.91225488469226,4364.427686007853,1075025.497841459,17100.000000000025,9.197222222222225,BOD,1076909.351172288,0.9955472026241662,0.015835770592470065
1035,2024-01-31,2024-01-31 05:49:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,19,100,19,1076909.351172288,True,,-569.9999999999878,-3776.2901541494816,800769.2989690342,1556.4961923468784,708.1815021663382,162.25126628983242,39.742018107564896,910.1747865637356,2466.670978910614,739.6191752388797,120.0,249.2914462469136,12.057089549219173,280.5094854288527,0.8007692989690343,4.003846494845171,72.95653822008003,3206.290154149494,1044059.083329412,27692.499999999978,8.174305555555556,ID1,1073133.0610181384,0.9694957910736719,0.02571479202948218
1036,2024-02-15,2024-02-15 08:12:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,20,100,20,1073133.0610181384,True,,6049.999999999992,3775.333710730829,545414.7380350525,1113.2406294273726,473.3917273754162,91.57972288565207,45.632951800081024,610.6044020611494,1723.8450314885222,550.8212577806412,120.0,171.79402906361375,8.116328745998116,191.0587827336789,0.5454147380350525,2.7270736901752626,56.57962880914006,2274.666289269163,1036551.5705824929,84900.0,7.075,ID2,1076908.3947288692,0.9659115055117781,0.07911414071937253
1038,2024-02-29,2024-02-29 07:01:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,20,100,20,1076908.3947288692,True,,-10299.999999999998,-12046.795346241704,374079.99348983355,880.8400527625395,386.35296646741205,43.075905434698605,18.59886389332736,448.027735795438,1328.8677885579773,417.9275576837292,120.0,113.26597678164863,5.785632919175874,131.0402217194887,0.37407999348983356,1.8703999674491678,45.59124630247698,1746.7953462417067,1045653.0012627715,69050.0,14.124305555555557,ID2,1064861.5993826275,0.9709767389509795,0.06411873130340354
1039,2024-03-07,2024-03-07 08:28:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,20,100,20,1064861.5993826275,True,,21250.000000000007,19612.35691414817,359416.75268238067,798.4207173034603,331.0971553789959,71.26922552881815,20.477429336764946,422.843810244579,1221.2645275480393,416.3785583037982,120.0,118.57671504838521,5.090820258148931,125.90368846463794,0.35941675268238066,1.7970837634119032,44.6508340165318,1637.6430858518374,1046386.506562875,111600.0,7.063888888888889,ID2,1084473.9562967757,0.9826502403406567,0.1048023518405604
1043,2024-04-10,2024-04-10 07:55:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,19,100,19,1084473.9562967757,True,,18429.999999999996,16884.35813673467,457438.3806360819,692.239494970125,278.40249514994764,67.51523317444425,18.582377219293978,364.50010554368583,1056.7396005138107,488.90226275151434,120.0,148.378637823615,6.600976803548935,160.2406647368195,0.45743838063608183,2.2871919031804095,50.93735310371448,1545.641863265325,1034473.6618143842,93812.5,8.086805555555555,ID2,1101358.3144335104,0.9538944257793605,0.08650507414705254
1048,2024-05-16,2024-05-16 05:39:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,40,100,21,1101358.3144335104,True,,-4121.249999999991,-5739.261004156853,291567.01986772934,832.3600597594194,402.59566560293814,16.05770448382332,8.925590606515902,427.5789606932774,1259.9390204526967,358.0719837041656,120.0,89.43307213977394,4.4542231333227305,102.13592705966558,0.2915670198677293,1.4578350993386466,40.29935925219695,1618.0110041568623,576070.5302544556,27431.249999999996,7.18125,ID1,1095619.0534293535,0.5230545978587909,0.02490674437238839
1050,2024-06-03,2024-06-03 05:20:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,28,100,21,1095619.0534293535,True,,-971.249999999997,-7778.197788440493,1220598.5945155225,3338.7911431482166,1720.2347273869075,603.2301342137769,92.16548176846172,2415.630343369146,5754.421486517362,1052.5263019231338,120.0,379.33528844656405,18.409863990030594,427.5756876587875,1.2205985945155222,6.102992972577612,99.8818702606585,6806.947788440496,808977.5857018887,6614.999999999982,10.194444444444445,BOD,1087840.8556409131,0.7383748787224357,0.00603768251318251
1052,2024-06-10,2024-06-10 07:59:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,32,100,21,1087840.8556409131,True,,-1601.250000000021,-5586.871538485366,952304.1568866464,1903.4263957586036,976.9422456188694,209.31105238595387,43.48967720792578,1229.742975212749,3133.1693709713522,852.4521675139931,120.0,296.11554297364853,14.355578643864266,333.5921461573923,0.9523041568866465,4.761520784433233,82.67507479776819,3985.621538485345,713008.6614764497,10841.250000000018,10.084027777777775,ID2,1082253.9841024277,0.6554347152703444,0.009965841918681
1053,2024-06-20,2024-06-20 07:57:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,39,100,21,1082253.9841024277,True,,9870.0,8941.856782087323,218319.98739582932,405.6846218268048,178.46493772877096,25.386458819026693,10.966532594074815,214.81792914187247,620.5025509686773,307.640666943999,120.0,71.11546401401895,3.13605734920197,76.47749158475901,0.2183199873958293,1.0915999369791467,35.60173407164412,928.1432179126762,570277.3997436336,41553.75000000001,14.085416666666667,ID2,1091195.840884515,0.5269349044869498,0.03839556204957083
1055,2024-07-18,2024-07-18 06:47:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,37,100,21,1091195.840884515,True,,-5197.500000000003,-6190.256762819873,235529.49745876525,447.6801992052053,209.60905250153516,11.645657983774488,7.808921516815121,229.0636320021248,676.74383120733,316.01293161253994,120.0,71.76726675861185,3.6210561193495883,82.50598295980546,0.23552949745876522,1.1776474872938263,36.705448790020455,992.75676281987,615729.2837308178,32208.75,14.134027777777778,ID1,1085005.5841216953,0.5642701893289039,0.029516928852928757
1058,2024-08-01,2024-08-01 05:03:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,38,100,21,1085005.5841216953,True,,6956.249999999996,6132.970176155983,178840.23602060106,360.21796590071096,162.89132717604585,18.53603192924714,4.366759970458002,185.79411907575098,546.0120849764619,277.26773886755177,120.0,57.89077310488268,2.586449971583663,62.64773467801655,0.17884023602060106,0.8942011801030053,33.06973969694523,823.2798238440137,594126.8581934795,42577.49999999999,7.20625,BOD,1091138.5542978512,0.5475795395785186,0.03924173352017003
1064,2024-11-05,2024-11-05 06:11:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,31,100,21,1091138.5542978512,True,,1207.4999999999761,-2515.2249552075546,806247.2098090588,1726.3012205996577,883.7324108247352,179.64803930621736,38.03803857540644,1101.418488706359,2827.7197093060167,895.0052459015137,120.0,402.31349504987645,12.118011442775472,282.4283975961133,0.8062472098090587,4.031236049045295,73.30785855389419,3722.7249552075305,717617.5947925359,9161.25000000001,9.159027777777778,ID1,1088623.3293426435,0.6576777916662688,0.008396046463499113
1066,2024-12-04,2024-12-04 05:17:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,33,100,21,1088623.3293426435,True,,472.50000000001046,-1780.754166666694,580743.1811304225,960.5979415570081,486.8393798150256,105.91413797081326,15.587563352308834,608.3410811381477,1568.9390226951555,684.3151439715487,120.0,289.82337105386375,8.727594302296767,203.43433634998703,0.5807431811304224,2.9037159056521133,58.845383178618505,2253.2541666667044,672606.3881420824,15513.75,8.196527777777778,BOD,1086842.5751759768,0.6178504263253575,0.014250796930254888
1067,2024-12-09,2024-12-09 08:36:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,33,100,21,1086842.5751759768,True,,813.749999999991,-1549.371302460887,638150.082327921,1025.0044035432866,521.1836427180863,63.00235681683479,15.777055737859943,599.963055272781,1624.9674588160674,738.1538436448105,120.0,318.66943243455245,9.584419496801058,223.54397383947074,0.6381500823279209,3.1907504116396055,62.527117380018886,2363.121302460878,684769.8552885456,13334.999999999995,10.058333333333334,ID3,1085293.203873516,0.6300543159874563,0.012269486220523564
1068,2024-12-12,2024-12-12 05:28:00+00:00,validation_2024,long_put_butterfly,margin_only,1.0,,21,37,100,21,1085293.203873516,True,,419.9999999999929,-688.0880816406739,284701.18013495236,455.2154400392459,202.77720342638278,35.0700297048129,7.242192591760937,245.0894257229566,700.3048657622026,407.7832158784644,120.0,142.21043763459505,4.274722275010719,99.7308234012738,0.2847011801349523,1.423505900674762,39.85902548677503,1108.0880816406668,611827.8528043665,48536.25,7.188888888888889,BOD,1084605.1157918754,0.5637442956619408,0.04472178562140576
1069,2025-01-01,2025-01-01 05:18:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1084605.1157918754,True,,-1979.9999999999964,-5019.035033854684,878672.3306754387,1505.5499082284296,425.4149626062301,109.10200755324985,37.3960520149751,571.9130221744551,2077.462930402885,961.572103451803,120.0,437.30743387251795,13.240946904087624,307.7989174356062,0.8786723306754387,4.393361653377194,77.95277125553858,3039.0350338546878,1083189.732252817,22365.0,8.195833333333333,BOD,1079586.0807580207,0.9986950240982174,0.02062040799399255
1072,2025-01-31,2025-01-31 05:40:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,9,100,9,1079586.0807580207,True,,843.75,-4178.5999709063235,1299042.3859462666,2697.6361136817372,567.5682750668235,333.72008999866887,68.02632929573397,969.3146943612263,3666.9508080429637,1355.399162863359,120.0,648.1095925691118,19.527983801314644,455.0545477969772,1.2990423859462665,6.495211929731333,104.91278438027786,5022.3499709063235,982788.1810586393,7661.249999999996,13.180555555555555,ID1,1075407.4807871145,0.9103379513457457,0.00709646978277149
1073,2025-02-13,2025-02-13 08:05:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1075407.4807871145,True,,-7470.000000000011,-9825.251125160947,657017.493411392,1219.1560914352374,321.3464193204195,40.11566384149337,22.837074427771434,384.2991575896843,1603.4552490249216,751.795876136015,120.0,323.97201908118353,9.991364229906255,230.15322794201063,0.6570174934113919,3.28508746705696,63.73715992244621,2355.2511251609367,996135.6468569811,69255.00000000001,7.079861111111111,ID2,1065582.2296619536,0.9262867003006966,0.06439884530960371
1075,2025-02-20,2025-02-20 05:42:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,13,100,13,1065582.2296619536,True,,12577.5,10761.497420800004,447882.80259296135,886.8373392364483,233.02829096834026,109.179294375629,20.898988356609237,363.10657370057845,1249.9439129370267,566.0586662629697,120.0,229.60517934001214,6.5483286975884765,156.89334574831435,0.4478828025929613,2.239414012964807,50.32451566149699,1816.0025791999965,1048328.4851565318,82631.25,14.179166666666667,ID1,1076343.7270827536,0.9838081529279111,0.07754563439577443
1076,2025-03-06,2025-03-06 07:20:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,13,100,13,1076343.7270827536,True,,14137.500000000018,12772.852514505154,329998.244210959,687.9465926385037,187.01859957266467,23.397686997973896,9.576691902477705,219.99297847311627,907.9395711116201,456.7079143832451,120.0,171.6139023199237,4.751530256731059,115.59838494709896,0.329998244210959,1.6499912210547953,42.76410739422565,1364.6474854948651,1016944.9032533731,74343.74999999999,7.111111111111111,ID2,1089116.5795972587,0.9448142611558011,0.06907063991676345
1081,2025-05-08,2025-05-08 08:45:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,13,100,13,1089116.5795972587,True,,41534.99999999999,39738.44578898322,289713.7130094352,1045.4539980767959,259.49455807255333,43.51316596228246,16.001721259906073,319.00944529474185,1364.4634433715378,432.09076764523275,120.0,164.94212478303183,3.7431476467921008,101.48671366720512,0.28971371300943516,1.448568565047176,40.18049927014711,1796.5542110167708,1064773.8765676548,95306.25,7.052083333333333,ID3,1128855.025386242,0.9776491300512516,0.08750784974299355
1082,2025-05-12,2025-05-12 06:49:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,11,100,11,1128855.025386242,True,,-2805.000000000028,-7805.445710587103,1098111.750391965,2595.2201170212966,672.8383427560245,499.7232200702307,67.0732932853355,1239.6348561115908,3834.8549731328876,1165.590737454188,120.0,545.735947709416,16.571274080476467,384.6685461623053,1.0981117503919648,5.490558751959824,92.02629899963827,5000.445710587075,1119068.6481091357,18026.250000000007,10.13263888888889,ID1,1121049.5796756549,0.991330704955884,0.01596861385617897
1084,2025-05-19,2025-05-19 08:22:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,11,100,11,1121049.5796756549,True,,1608.7500000000025,-3484.4244389053647,1229729.8060929582,2683.421124673226,693.9754624394213,362.26255097726005,62.64810464542592,1118.8861180621075,3802.3072427353336,1290.8671961700334,120.0,613.7681244251114,18.478850450035402,430.77435107436327,1.229729806092958,6.148649030464792,100.46749138396578,5093.174438905367,1119396.1467211375,21202.499999999975,17.068055555555556,ID2,1117565.1552367494,0.9985251027389923,0.01891307965713197
1085,2025-05-22,2025-05-22 07:21:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1117565.1552367494,True,,7919.999999999997,5567.288466950911,546437.3561353716,1296.1380951420972,327.7968107489553,56.603386683749605,16.398973249073098,400.799170681778,1696.9372658238754,655.7742672252107,120.0,276.3302094347739,8.103214401017935,191.4170058542207,0.5464373561353717,2.7321867806768587,56.645213398385934,2352.711533049086,1062631.2662156583,79290.0,14.110416666666667,ID2,1123132.4437037003,0.9508450234300176,0.07094888349771687
1086,2025-05-26,2025-05-26 07:07:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,10,100,10,1123132.4437037003,True,,-862.5000000000256,-6279.925954438982,1226900.3201211847,2880.6486359667097,675.9995283170601,497.415132959433,76.50001885181952,1249.9146801283125,4130.563316095022,1286.8626383439346,120.0,610.9536284025448,18.4784007515592,429.7831821384511,1.2269003201211848,6.134501600605924,100.28602513065206,5417.425954438957,1056687.2598579975,13575.000000000018,17.12013888888889,ID2,1116852.5177492613,0.9408394048108969,0.012086731245367988
1089,2025-05-29,2025-05-29 05:03:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1116852.5177492613,True,,14174.999999999996,11970.53266980361,532769.2052561905,1174.4383413724327,303.45208790912415,62.7028901740043,17.78452024346044,383.93949832658893,1558.3778396990217,646.0894904973654,120.0,272.6929137082458,7.802288746438345,186.6290526012436,0.5327692052561905,2.6638460262809533,55.76862020990053,2204.467330196387,1053256.7458548488,62145.000000000015,14.20625,BOD,1128823.050419065,0.9430580395497751,0.055642977933413995
1091,2025-06-03,2025-06-03 07:05:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,11,100,11,1128823.050419065,True,,7383.749999999967,2803.247366199491,1141158.0238509767,2430.0905973225504,630.8063137131476,263.5289697172478,45.05181609748805,939.3870995278834,3369.477696850434,1211.024936950042,120.0,572.5861480770631,17.05715627321741,399.74765575499714,1.1411580238509766,5.705790119254884,94.78702870165853,4580.502633800476,1125109.461858426,13158.750000000025,9.12152777777778,ID2,1131626.2977852644,0.9967102119687755,0.011657052888063336
1093,2025-06-05,2025-06-05 05:20:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1131626.2977852644,True,,1530.0000000000002,-206.53791310990505,453758.0334289054,889.3385728106601,220.39894029570246,44.49115126552589,16.074103337821153,280.9641948990495,1170.3027677097098,566.2351454001956,120.0,227.05886533059788,6.8009750429492275,158.9514391101456,0.45375803342890547,2.2687901671445276,50.70131771592943,1736.5379131099053,1047130.1532999414,74024.99999999999,7.194444444444445,BOD,1131419.7598721546,0.9253321130388251,0.06541470461129814
1095,2025-06-12,2025-06-12 06:20:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1131419.7598721546,True,,2880.000000000004,1252.6567970762328,470684.67995086336,795.0042825732762,200.01617725301608,38.99253626370618,10.545564830663698,249.55427834738595,1044.5585609206619,582.7846420031094,120.0,236.26006069497132,7.032738577676758,164.88084338678743,0.47068467995086327,2.3534233997543166,51.78689126396867,1627.3432029237713,1069602.6800719446,67049.99999999999,7.152777777777778,ID1,1132672.416669231,0.9453632665853432,0.059261825166971045
1097,2025-06-26,2025-06-26 06:13:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1132672.416669231,True,,-12960.0,-14384.202643497702,415555.8084456237,682.946969971107,181.5362013907744,25.569218775465497,10.547612243985034,217.65303241022494,900.6000023813319,523.6026411163687,120.0,200.84760422162122,6.441246126720076,145.56919969850202,0.4155558084456238,2.0777790422281193,48.25125621885164,1424.2026434977006,1076709.7742245684,44684.99999999999,14.157638888888888,ID1,1118288.2140257333,0.9505923852112265,0.03945094746052172
1098,2025-07-03,2025-07-03 07:20:00+00:00,confirmation_2025_2026,long_put_butterfly,margin_only,1.0,,21,12,100,12,1118288.2140257333,True,,855.0000000000073,-505.0731661883078,386972.6785837605,652.7571913744574,161.71087648421084,30.9446049939924,11.073813663293171,203.7292951414964,856.4864865159539,503.58667967236124,120.0,193.4855960486223,5.804612476054148,135.5565293078913,0.3869726785837605,1.934863392918803,46.4181057682909,1360.073166188315,1058637.5537599511,81360.0,7.111111111111111,ID2,1117783.140859545,0.9466589565036679,0.07275405300670351
