structure,lots,trades,mean_gross,mean_net,median_net,net_win_rate,mean_cost,mean_impact,mean_margin,mean_max_loss,selected_capacity_cap
short_iron_condor,44,72,6486.180555555555,2133.3096334866173,4923.206012150675,0.5972222222222222,4352.870922068938,1796.9609952480982,1930101.979211053,153040.55555555556,False
short_iron_condor,45,72,6633.593749999999,2147.0724477424333,5016.529535420306,0.5972222222222222,4486.521302257566,1876.8227288639112,1973967.9332840315,156518.75,False
short_iron_condor,46,72,6781.006944444443,2159.1438236024137,5108.85881311603,0.5972222222222222,4621.86312084203,1958.3763043286078,2017833.8873570103,159996.94444444444,False
short_iron_condor,47,72,6928.420138888888,2169.5250914310263,5200.194524887348,0.5972222222222222,4758.895047457861,2041.6203909592612,2061699.8414299886,163475.13888888888,False
short_iron_condor,48,72,7075.833333333332,2178.217538613911,5290.537328426966,0.5972222222222222,4897.6157947194215,2126.55370106206,2105565.7955029667,166953.33333333334,False
short_iron_condor,49,72,7223.246527777777,2185.2224118229233,5379.887860627953,0.5972222222222222,5038.024115954854,2213.1749876667213,2149431.7495759455,170431.52777777778,False
short_iron_condor,50,72,7370.659722222223,2190.540919117546,5468.246738657292,0.5972222222222222,5180.118803104676,2301.4830424245797,2193297.703648924,173909.72222222222,False
short_iron_condor,51,72,7518.072916666667,2194.1742318975244,5555.614560953436,0.5972222222222222,5323.898684769142,2391.4766936554824,2237163.6577219022,177387.91666666666,False
short_iron_condor,52,72,7665.486111111111,2196.1234867200283,5641.991908154649,0.5972222222222222,5469.362624391081,2483.1548045301934,2281029.611794881,180866.11111111112,False
short_iron_condor,53,72,7812.899305555556,2196.389786993172,5727.3793439641795,0.5972222222222222,5616.509518562383,2576.5162713764657,2324895.5658678594,184344.30555555556,True
short_iron_condor,54,72,7960.3125,2194.9742045565026,5811.7774159577,0.5972222222222222,5765.3382954434965,2671.560022098178,2368761.5199408378,187822.5,False
short_iron_condor,55,72,8107.725694444444,2191.877781157981,5895.186656337849,0.5972222222222222,5915.847913286463,2768.2850146979968,2412627.4740138166,191300.69444444444,False
short_iron_condor,56,72,8255.138888888887,2187.101529836004,5977.607582640278,0.5972222222222222,6068.037359052884,2866.690235895027,2456493.428086795,194778.88888888888,False
short_iron_condor,57,72,8402.552083333332,2180.6464362141746,6059.040698395118,0.5972222222222222,6221.905647119158,2966.7746998297284,2500359.3821597733,198257.08333333334,False
short_iron_condor,58,72,8549.965277777776,2172.5134597157826,6139.486493747418,0.5972222222222222,6377.451818061994,3068.537446849147,2544225.3362327516,201735.27777777778,False
short_iron_condor,59,72,8697.37847222222,2162.7035347042747,6218.945446039792,0.5972222222222222,6534.674937517946,3171.9775423661686,2588091.2903057304,205213.47222222222,False
short_iron_condor,60,72,8844.791666666664,2151.2175715554263,6297.41802036016,0.5972222222222222,6693.574095111239,3277.094075787094,2631957.244378709,208691.66666666666,False
short_iron_condor,61,72,8992.20486111111,2138.0564576663705,6374.904670057234,0.5972222222222222,6854.148403444739,3383.8861595023673,2675823.198451687,212169.86111111112,False
short_iron_condor,62,72,9139.618055555555,2123.2210584061995,6451.405837226161,0.5972222222222222,7016.396997149354,3492.352927935746,2719689.152524666,215648.05555555556,False
short_iron_condor,63,72,9287.031249999998,2106.7122180124047,6526.921953166484,0.5972222222222222,7180.319031987594,3602.493536647646,2763555.1065976443,219126.25,False
short_iron_condor,64,72,9434.444444444443,2088.5307604370723,6601.45343881445,0.5972222222222222,7345.9136840073725,3714.307161488746,2807421.0606706226,222604.44444444444,False
short_iron_condor,65,72,9581.857638888887,2068.6774901463814,6675.000705151452,0.5972222222222222,7513.180148742506,3827.792997800294,2851287.0147436014,226082.63888888888,False
short_iron_condor,66,72,9729.270833333332,2047.1531928766844,6747.564153590281,0.5972222222222222,7682.117640456647,3942.950259657849,2895152.96881658,229560.83333333334,False
short_iron_condor,67,72,9876.684027777776,2023.9586363501448,6819.144176340744,0.5972222222222222,7852.7253914276325,4059.7781791554744,2939018.922889558,233039.02777777778,False
short_iron_condor,68,72,10024.09722222222,1999.0945709526625,6889.741156755983,0.5972222222222222,8025.002651269559,4178.276005727642,2982884.876962537,236517.22222222222,False
short_iron_condor,69,72,10171.510416666664,1972.5617303766314,6959.355469660857,0.5972222222222222,8198.948686290034,4298.443005506328,3026750.8310355153,239995.41666666666,False
short_iron_condor,70,72,10318.92361111111,1944.3608322308073,7027.987481663498,0.5972222222222222,8374.562778880303,4420.278460710997,3070616.7851084936,243473.61111111112,False
short_iron_condor,71,72,10466.336805555555,1914.4925786194426,7095.637551451181,0.5972222222222222,8551.844226936111,4543.78166906933,3114482.739181472,246951.80555555556,False
short_iron_condor,72,72,10613.749999999998,1882.9576566926407,7162.306030071482,0.5972222222222222,8730.792343307357,4668.951943266732,3158348.6932544503,250430.0,False
short_iron_condor,73,72,10761.163194444443,1849.756739169744,7227.9932611996755,0.5972222222222222,8911.406455274699,4795.788610422828,3202214.6473274287,253908.19444444444,False
short_iron_condor,74,72,10908.576388888887,1814.8904848374364,7292.699581393182,0.5972222222222222,9093.685904051452,4924.291011593236,3246080.6014004075,257386.38888888888,False
short_iron_condor,75,72,11055.989583333332,1778.3595390240932,7356.425320333923,0.5972222222222222,9277.630044309239,5054.458501295101,3289946.555473386,260864.58333333334,False
short_iron_condor,76,72,11203.402777777776,1740.1645340518419,7419.170801059253,0.5972222222222222,9463.238243725935,5186.290447054933,3333812.509546364,264342.77777777775,False
short_iron_condor,77,72,11350.81597222222,1700.3060896676345,7480.936340182187,0.5972222222222222,9650.509882554587,5319.786228977424,3377678.463619343,267820.97222222225,False
short_iron_condor,78,72,11498.229166666664,1658.7848134545861,7541.722248101547,0.5972222222222222,9839.444353212079,5454.94523933402,3421544.4176923214,271299.1666666667,False
short_iron_condor,79,72,11645.64236111111,1615.601301224725,7601.5288292026025,0.5972222222222222,10030.041059886385,5591.766882170065,3465410.3717652997,274777.3611111111,False
short_iron_condor,80,72,11793.055555555555,1570.756137394202,7660.35638204876,0.5972222222222222,10222.299418161354,5730.250572929514,3509276.3258382785,278255.55555555556,False
short_iron_condor,81,72,11940.468749999998,1524.249895341983,7718.2051995648035,0.5972222222222222,10416.218854658016,5870.3957380961465,3553142.279911257,281733.75,False
short_iron_condor,82,72,12087.881944444443,1476.0830672986683,7775.075569212175,0.5972222222222222,10611.798877145775,6012.201814850411,3597008.233984235,285211.94444444444,False
short_iron_condor,83,72,12235.295138888887,1426.2562613727491,7830.967773156694,0.5972222222222222,10809.038877516137,6155.66825074102,3640874.1880572136,288690.1388888889,False
short_iron_condor,84,72,12382.708333333332,1374.7700325243177,7885.882088429187,0.5972222222222222,11007.938300809015,6300.7945033704755,3684740.1421301924,292168.3333333333,False
short_iron_condor,85,72,12530.121527777776,1321.6249132718888,7939.818787079355,0.5833333333333334,11208.496614505888,6447.580040093801,3728606.0962031707,295646.52777777775,False
